Player,Matches,Win Rate,Hand Preference,Hard +/- %,Clay +/- %,Grass +/- %
Nicholas Kalogeropoulos,157,0.43312101910828027,0,0.4,0.4838709677419355,0.52
Piero Toci,56,0.32142857142857145,0,0,0.32558139534883723,0.3333333333333333
Ilie Nastase,1249,0.7309847878302642,0.032537917890891666,0.698961937716263,0.777988614800759,0.7075471698113207
Barry Phillips Moore,451,0.49002217294900224,0.03475211222700458,0.3220338983050847,0.5461847389558233,0.5168539325842697
Bob Giltinan,222,0.46846846846846846,0,0.3,0.35135135135135137,0.5853658536585366
Ion Tiriac,454,0.5572687224669604,0.18640930724484395,0.41333333333333333,0.640926640926641,0.4473684210526316
Ray Ruffels,440,0.5477272727272727,0.16111810627046086,0.4803921568627451,0.5445544554455446,0.6490066225165563
Martin Mulligan,185,0.6378378378378379,0,0.3684210526315789,0.6858974358974359,0.25
Jaime Fillol,898,0.5924276169265034,0.14195616211745243,0.5550847457627118,0.6425233644859814,0.5454545454545454
Tom Gorman,704,0.5951704545454546,-0.040521494009866044,0.6157024793388429,0.5303030303030303,0.6258503401360545
Allan Stone,482,0.5020746887966805,0.1808846761453397,0.45794392523364486,0.5130434782608696,0.6024096385542169
Raymond Moore,741,0.4817813765182186,0.10888145670754368,0.5193798449612403,0.43157894736842106,0.5245901639344263
Ron Holmberg,122,0.4180327868852459,0,0.42424242424242425,0.4,0.5151515151515151
Dick Bohrnstedt,103,0.3592233009708738,0,0.34615384615384615,0.07142857142857142,0.43478260869565216
Jim Osborne,234,0.49572649572649574,0,0.49504950495049505,0.4523809523809524,0.5434782608695652
Alejandro Olmedo,103,0.44660194174757284,0,0.4897959183673469,0.25,0.5
Jim Mcmanus,347,0.3688760806916426,0.17508417508417506,0.4188034188034188,0.27956989247311825,0.4482758620689655
Bob Lutz,620,0.6064516129032258,0.15712919967222072,0.6260869565217392,0.5428571428571428,0.6133333333333333
Tom Leonard,186,0.3172043010752688,0,0.4142857142857143,0.041666666666666664,0.37037037037037035
Earl Butch Buchholz,175,0.56,0.040091264667535764,0.5555555555555556,0.5,0.5833333333333334
Clark Graebner,496,0.6814516129032258,0.10866105933166625,0.6944444444444444,0.7,0.7614678899082569
Jairo Velasco,324,0.4444444444444444,0.1898891352549889,0.13333333333333333,0.4548872180451128,0.0
Antonio Munoz,292,0.3835616438356164,0.18581829692940804,0.2,0.4043478260869565,0.2857142857142857
Jaidip Mukerjea,77,0.4675324675324675,0,0,0.35,0.4594594594594595
Francois Jauffret,360,0.6138888888888889,0.21198923028191324,0.46153846153846156,0.6394557823129252,0.45
Terry Addison,173,0.3583815028901734,0,0.3584905660377358,0.2978723404255319,0.5121951219512195
Terry Ryan,126,0.35714285714285715,0,0.3333333333333333,0.30952380952380953,0.4523809523809524
Nicola Spear,281,0.39501779359430605,0.012154826528203933,0.47619047619047616,0.4095744680851064,0.15789473684210525
Zeljko Franulovic,736,0.5679347826086957,0.07955489721449477,0.4666666666666667,0.6381156316916489,0.4375
Stan Smith,1114,0.72262118491921,0.18631656189244183,0.7258883248730964,0.6978723404255319,0.7731958762886598
Ismail El Shafei,535,0.4616822429906542,0.07484407484407485,0.4789915966386555,0.4818181818181818,0.4810126582278481
Ove Bengtson,254,0.41732283464566927,0.10325814536340855,0.4673913043478261,0.3269230769230769,0.42857142857142855
Vladimir Korotkov,61,0.5245901639344263,0,0.3333333333333333,0.5769230769230769,0.4666666666666667
Graham Stilwell,285,0.36140350877192984,0.13528726708074537,0.3333333333333333,0.3150684931506849,0.5254237288135594
Pancho Guzman,85,0.43529411764705883,0,0.3125,0.5476190476190477,0.26666666666666666
Onny Parun,745,0.5234899328859061,0.03736239702558869,0.5146198830409356,0.5071942446043165,0.6012269938650306
Paul Gerken,247,0.48582995951417,0.20471698113207554,0.5142857142857142,0.45121951219512196,0.47368421052631576
Gene Scott,93,0.5053763440860215,0,0.35294117647058826,0.2857142857142857,0.6111111111111112
Dick Dell,168,0.26785714285714285,0,0.1388888888888889,0.2807017543859649,0.2727272727272727
Joaquin Loyo Mayo,263,0.43346007604562736,0,0.3939393939393939,0.44660194174757284,0.5094339622641509
Richard Russell,165,0.3393939393939394,0,0.4,0.13793103448275862,0.36363636363636365
Marcello Lara,186,0.3978494623655914,0,0.3684210526315789,0.45714285714285713,0.36363636363636365
Dick Stockton,646,0.5882352941176471,0.08958333333333335,0.5180722891566265,0.6424242424242425,0.5670103092783505
Jeff Borowiak,582,0.4896907216494845,0.18118948824343012,0.47752808988764045,0.5166666666666667,0.43283582089552236
Peter Curtis,120,0.4,0,0.3103448275862069,0.3,0.48148148148148145
Ross Case,566,0.5141342756183745,0.159310878823074,0.49693251533742333,0.47580645161290325,0.6011904761904762
Mike Belkin,141,0.6028368794326241,0,0.4,0.6979166666666666,0.6363636363636364
Jun Kamiwazumi,182,0.4065934065934066,0,0.38235294117647056,0.43243243243243246,0.34285714285714286
Bill Lloyd,72,0.2916666666666667,0,0.16666666666666666,0.20833333333333334,0.4444444444444444
Ian Fletcher,207,0.4830917874396135,0,0.4666666666666667,0.41304347826086957,0.5576923076923077
Toshiro Sakai,106,0.46226415094339623,0,0.5625,0.375,0.4642857142857143
Ray Keldie,161,0.37267080745341613,0,0.21212121212121213,0.3170731707317073,0.475
Patrice Dominguez,345,0.5246376811594203,0.08437283437283438,0.4727272727272727,0.5026737967914439,0.676923076923077
Attila Korpas,75,0.4266666666666667,0,0.6,0.42028985507246375,0
Hans Joachim Ploetz,166,0.40963855421686746,0,0.35,0.43137254901960786,0.30434782608695654
Humphrey Hose,91,0.38461538461538464,0,0.391304347826087,0.28,0.36363636363636365
Jorge Andrew,167,0.25149700598802394,0,0.20930232558139536,0.21052631578947367,0.25
Tito Vazquez,97,0.27835051546391754,0,0.3157894736842105,0.2222222222222222,0.47368421052631576
Premjit Lall,136,0.47058823529411764,0,0.0,0.5,0.5
Frank Sedgman,55,0.43636363636363634,0,0.42857142857142855,0.25,0.475
Andrew Pattison,548,0.5218978102189781,0.13103448275862067,0.5555555555555556,0.5234375,0.5131578947368421
Derek Schroder,52,0.3076923076923077,0,0.30434782608695654,0.25,0.29411764705882354
Rauty Krog,54,0.35185185185185186,0,0.34615384615384615,0.25,0.4444444444444444
Mike Estep,301,0.3953488372093023,0.046536585365853644,0.4673913043478261,0.208955223880597,0.5324675324675324
Roy Barth,195,0.3076923076923077,0,0.33783783783783783,0.21212121212121213,0.45454545454545453
John Clifton,50,0.3,0,0.0,0.25,0.3333333333333333
John Paish,110,0.36363636363636365,0,0.2857142857142857,0.2413793103448276,0.4716981132075472
Vladimir Zednik,263,0.4220532319391635,0.14379779099405265,0.34615384615384615,0.48717948717948717,0.3793103448275862
Zan Guerry,117,0.3418803418803419,0,0.22727272727272727,0.4142857142857143,0.2857142857142857
Pat Cramer,163,0.37423312883435583,0,0.4489795918367347,0.24528301886792453,0.38461538461538464
Lito Alvarez,185,0.3081081081081081,0,0.2,0.2903225806451613,0.4782608695652174
Haroon Rahim,318,0.4591194968553459,0.22148633038120907,0.46846846846846846,0.34782608695652173,0.4117647058823529
Butch Seewagen,146,0.4383561643835616,0,0.2777777777777778,0.41509433962264153,0.5
Peter Pokorny,67,0.31343283582089554,0,0.3333333333333333,0.3409090909090909,0.0
Erik Van Dillen,419,0.43675417661097854,0.20751908580208384,0.4342105263157895,0.45652173913043476,0.46774193548387094
Jun Kuki,220,0.37272727272727274,0,0.4,0.35537190082644626,0.2903225806451613
Rick Fisher,150,0.31333333333333335,0,0.3333333333333333,0.25,0.3333333333333333
Jasjit Singh,85,0.35294117647058826,0,0.23076923076923078,0.36666666666666664,0.36
Mike Machette,118,0.2796610169491525,0,0.30612244897959184,0.08333333333333333,0.3333333333333333
William Brown,112,0.25,0,0.16,0.27586206896551724,0.2608695652173913
Steve Faulk,98,0.35714285714285715,0,0.4375,0.29545454545454547,0.4166666666666667
Steve Turner,73,0.2465753424657534,0,0.16666666666666666,0.2857142857142857,0.3333333333333333
Sherwood Stewart,399,0.42105263157894735,0.12504698659315872,0.4166666666666667,0.4019607843137255,0.4722222222222222
John James,236,0.3983050847457627,0.12169312169312169,0.37254901960784315,0.3333333333333333,0.4945054945054945
Syd Ball,303,0.40924092409240925,0,0.3269230769230769,0.25,0.5096774193548387
Alvin Gardiner,137,0.2773722627737226,0,0.3142857142857143,0.2619047619047619,0.25
Geoff Masters,489,0.48057259713701433,0.11503946821769839,0.5,0.504,0.49624060150375937
Karl Meiler,454,0.5726872246696035,0.07412398921832886,0.5652173913043478,0.5495049504950495,0.5490196078431373
Hans Kary,399,0.41854636591478694,0.1741573033707865,0.42857142857142855,0.4186991869918699,0.25
Colin Dibley,661,0.5234493192133132,0.1503300204840301,0.48044692737430167,0.48,0.6178010471204188
Stanley Matthews,51,0.43137254901960786,0,0.3333333333333333,0.18181818181818182,0.5172413793103449
Tadeusz Nowicki,63,0.4444444444444444,0,0,0.5714285714285714,0.0
Juan Ignacio Muntanola,51,0.37254901960784315,0,0.5,0.3953488372093023,0.0
Norman Holmes,86,0.3488372093023256,0,0.3333333333333333,0.3220338983050847,0.47058823529411764
Toma Ovici,51,0.43137254901960786,0,0.0,0.48148148148148145,0.5
U Unknown,72,0.1111111111111111,0,0.0,0.1346153846153846,0.09090909090909091
Vincenzo Franchitti,51,0.3137254901960784,0,0.0,0.3,0.3333333333333333
Jose Higueras,691,0.6512301013024602,0.09328035643037647,0.5490196078431373,0.6792114695340502,0.5
Paolo Bertolucci,346,0.5780346820809249,-0.03714003213447037,0.3333333333333333,0.6146179401993356,0.3333333333333333
Patrick Proisy,422,0.5308056872037915,0.13878759050790124,0.45098039215686275,0.5631399317406144,0.52
Wanaro N'Godrella,133,0.40601503759398494,0,0.4375,0.35294117647058826,0.5227272727272727
Anand Amritraj,299,0.3612040133779264,0.19986719787516602,0.34177215189873417,0.3563218390804598,0.45614035087719296
John Yuill,232,0.39655172413793105,0,0.36666666666666664,0.39285714285714285,0.4166666666666667
Allan McDonald,58,0.3793103448275862,0,0.42857142857142855,0.16666666666666666,0.4358974358974359
Frank Froehling,196,0.42346938775510207,0,0.45,0.5,0.38461538461538464
Alvaro Betancur,116,0.28448275862068967,0,0.125,0.29896907216494845,0.0
Pavel Hutka,102,0.38235294117647056,0,0.3333333333333333,0.4024390243902439,0.0
Jiri Hrebec,358,0.5223463687150838,0.05760517799352749,0.42592592592592593,0.5488372093023256,0.5769230769230769
Antonio Zugarelli,270,0.42962962962962964,0.024242424242424232,0.21739130434782608,0.4943181818181818,0.34782608695652173
Ramiro Benavides,160,0.2875,0,0.16666666666666666,0.3282442748091603,0.0
Rolf Thung,98,0.25510204081632654,0,0.25,0.21739130434782608,0.25
Charles Owens,136,0.4117647058823529,0,0.46875,0.39285714285714285,0.4117647058823529
Peter Doerner,58,0.41379310344827586,0,0.4444444444444444,0.2,0.4411764705882353
Jeff Simpson,147,0.32653061224489793,0,0.24242424242424243,0.23684210526315788,0.4772727272727273
Stephen Warboys,66,0.36363636363636365,0,0.5555555555555556,0.0,0.45
James Chico Hagey,66,0.25757575757575757,0,0.38095238095238093,0.15789473684210525,0.16666666666666666
Emilio Montano,71,0.28169014084507044,0,0.375,0.2558139534883721,0.2857142857142857
John Cooper,163,0.5214723926380368,0,0.5098039215686274,0.2916666666666667,0.620253164556962
Christian Kuhnke,101,0.6732673267326733,0,0.6,0.6842105263157895,0.5
Robert Lutz,151,0.6357615894039735,0,0.5901639344262295,0.5,0.7321428571428571
Fred Mcnair,232,0.3146551724137931,-0.18785425101214576,0.21739130434782608,0.3048780487804878,0.3888888888888889
Ove Nils Bengtson,63,0.49206349206349204,0,0.45,0.4375,0.6666666666666666
Frantisek Pala,198,0.3838383838383838,0,0.3,0.4357142857142857,0.2857142857142857
Robert Kreiss,92,0.31521739130434784,0,0.2962962962962963,0.17647058823529413,0.23076923076923078
Byron Bertram,256,0.453125,0.07407407407407407,0.40789473684210525,0.3870967741935484,0.56
Dan Cassidy,110,0.3181818181818182,0,0.359375,0.23529411764705882,0.4117647058823529
Steve Krulevitz,329,0.3799392097264438,0.09065687474500206,0.4069767441860465,0.3904109589041096,0.4
Harold Solomon,917,0.6335877862595419,0.08556757813194038,0.6425992779783394,0.6928934010152284,0.125
Roscoe Tanner,896,0.6674107142857143,0.0483406665418461,0.6761904761904762,0.6193548387096774,0.7307692307692307
Jimmy Connors,1535,0.8214983713355049,0.031345565749235416,0.8273026315789473,0.7829457364341085,0.8325358851674641
Jeff Austin,135,0.3851851851851852,0,0.38461538461538464,0.2777777777777778,0.36363636363636365
Henry Bunis,86,0.32558139534883723,0,0.3333333333333333,0.32,0.3333333333333333
Roger Dowdeswell,57,0.2982456140350877,0,0.2857142857142857,0.2727272727272727,0.3076923076923077
Rolf Norberg,78,0.34615384615384615,0,0.45,0.3333333333333333,0.0
Kjell Johansson,265,0.4641509433962264,0.1879382889200561,0.4318181818181818,0.49122807017543857,0.2857142857142857
Birger Andersson,108,0.35185185185185186,0,0.26666666666666666,0.37662337662337664,0.4
Rod Frawley,255,0.43529411764705883,0.10569285083848196,0.40350877192982454,0.375,0.5188679245283019
Kim Warwick,534,0.5337078651685393,0.024027459954233388,0.4782608695652174,0.5333333333333333,0.6052631578947368
Sandy Mayer,561,0.6524064171122995,0.2829930247305009,0.6595744680851063,0.6164383561643836,0.6428571428571429
Sashi Menon,282,0.35815602836879434,0.17239941630185535,0.30985915492957744,0.39473684210526316,0.2765957446808511
Vijay Amritraj,721,0.5700416088765603,0.04634998078497554,0.5463917525773195,0.5407407407407407,0.6602564102564102
Raul Ramirez,801,0.6716604244694132,0.17608440510538403,0.6692307692307692,0.7156549520766773,0.6712328767123288
Cliff Letcher,198,0.36363636363636365,0,0.2972972972972973,0.2727272727272727,0.45555555555555555
Paul Kronk,297,0.3771043771043771,0,0.3614457831325301,0.3828125,0.4406779661016949
John Ross,74,0.33783783783783783,0,0.375,0.3,0.3333333333333333
Eddie Dibbs,860,0.6988372093023256,0.15128530828208242,0.6862745098039216,0.7394789579158316,0.45454545454545453
Grover Raz Reid,138,0.34782608695652173,0,0.35555555555555557,0.2777777777777778,0.38095238095238093
Brian Gottfried,1026,0.6793372319688109,0.10093034913894794,0.7183098591549296,0.6380597014925373,0.6481481481481481
Doug Crawford,66,0.2727272727272727,0,0.0,0.32558139534883723,0.23076923076923078
Ricardo Cano,309,0.49514563106796117,0.22926028344279298,0.5,0.4982078853046595,0.0
Buster C Mottram,475,0.6231578947368421,0.12158430924497765,0.625,0.6585365853658537,0.6
Bernard Mignot,113,0.46017699115044247,0,0.6470588235294118,0.4084507042253521,0.42857142857142855
Jean Francois Caujolle,198,0.42424242424242425,0,0.35714285714285715,0.4520547945205479,0.2916666666666667
Robert Machan,62,0.3548387096774194,0,0.4,0.3076923076923077,0.4
Mark Farrell,59,0.2711864406779661,0,0.14285714285714285,0.10526315789473684,0.4230769230769231
John Marks,108,0.25925925925925924,0,0.2,0.1875,0.36
David Carter,192,0.390625,0.06418219461697722,0.3333333333333333,0.42696629213483145,0.3953488372093023
Javier Soler,79,0.35443037974683544,0,0.0,0.375,0
Kenichi Hirai,54,0.3333333333333333,0,0.2727272727272727,0.125,0.18181818181818182
Deon Joubert,115,0.3391304347826087,0,0.5,0.27586206896551724,0.3333333333333333
Tenny Svensson,117,0.28205128205128205,0,0.2903225806451613,0.1836734693877551,0.4
John Lloyd,486,0.4506172839506173,-0.08129183876940599,0.4728682170542636,0.4057971014492754,0.496
John Andrews,78,0.3717948717948718,0,0.3684210526315789,0.4375,0.375
Corrado Barazzutti,552,0.592391304347826,0.08940620782726039,0.6060606060606061,0.6163682864450127,0.1111111111111111
Frank Gebert,107,0.3644859813084112,0,0.3076923076923077,0.35714285714285715,0.4
John Austin,139,0.381294964028777,0,0.44776119402985076,0.25,0.3333333333333333
Brian Teacher,567,0.5855379188712522,0.0761815920398009,0.5989583333333334,0.5154639175257731,0.6434108527131783
Bernard Mitton,430,0.4744186046511628,0.09389952153110048,0.5064102564102564,0.3902439024390244,0.5324675324675324
Bjorn Borg,783,0.8275862068965517,0.12412698412698409,0.7622377622377622,0.8619631901840491,0.8275862068965517
John Feaver,244,0.2827868852459016,0,0.21428571428571427,0.2903225806451613,0.31343283582089554
Vitas Gerulaitis,764,0.6963350785340314,0.0914596347336798,0.7295918367346939,0.7074468085106383,0.6781609195402298
Carlos Kirmayr,320,0.471875,0.13,0.4666666666666667,0.48258706467661694,0.45
Ernie Ewert,58,0.3620689655172414,0,0.14285714285714285,0.4375,0.40625
Eric Deblicker,153,0.41830065359477125,0,0.4166666666666667,0.4260869565217391,0.2857142857142857
Balazs Taroczy,662,0.6389728096676737,0.07672121025007717,0.52,0.6919642857142857,0.5185185185185185
Jean Louis Haillet,141,0.3333333333333333,0,0.45714285714285713,0.2948717948717949,0.26666666666666666
Jim Delaney,207,0.3671497584541063,0,0.36065573770491804,0.31343283582089554,0.4444444444444444
Robin Drysdale,111,0.3063063063063063,0,0.3,0.3404255319148936,0.25
Trey Waltke,286,0.3881118881118881,0.003189227498228253,0.47058823529411764,0.2903225806451613,0.2857142857142857
Belus Prajoux,217,0.4009216589861751,0,0.25,0.4093567251461988,0.2727272727272727
Colin Dowdeswell,294,0.40476190476190477,0.04263206672845227,0.4875,0.3841059602649007,0.3225806451612903
Richard Lewis,190,0.3631578947368421,0,0.47368421052631576,0.2777777777777778,0.39436619718309857
George Hardie,218,0.3394495412844037,0,0.3787878787878788,0.2857142857142857,0.29411764705882354
Steve Docherty,119,0.37815126050420167,0,0.42592592592592593,0.2857142857142857,0.40625
Russell Simpson,350,0.41714285714285715,0.13968253968253969,0.43795620437956206,0.3018867924528302,0.4915254237288136
Victor Pecci,610,0.5967213114754099,0.05749730312837109,0.5405405405405406,0.6216814159292036,0.5526315789473685
Mark Edmondson,496,0.5141129032258065,0.06759906759906759,0.45794392523364486,0.4397163120567376,0.6374269005847953
Douglas Palm,62,0.27419354838709675,0,0.3181818181818182,0.22727272727272727,0.16666666666666666
Billy Martin,315,0.4444444444444444,0.13776953849156015,0.42105263157894735,0.44565217391304346,0.4523809523809524
Pat Dupre,372,0.478494623655914,0.12489776843089145,0.5081967213114754,0.44554455445544555,0.5
Richard Meyer,119,0.36134453781512604,0,0.2903225806451613,0.2608695652173913,0.4583333333333333
Peter Fleming,435,0.5103448275862069,0.1372259177137226,0.5497076023391813,0.38596491228070173,0.4
Rick Fagel,143,0.32167832167832167,0,0.2962962962962963,0.3557692307692308,0.0
Paul Mcnamee,468,0.5149572649572649,0.13782806852113788,0.4657534246575342,0.5070422535211268,0.5625
Peter Mcnamara,342,0.6023391812865497,0.1709523809523809,0.5263157894736842,0.6519337016574586,0.423728813559322
Louk Sanders,150,0.3933333333333333,0,0.35714285714285715,0.4673913043478261,0.0
David Schneider,121,0.256198347107438,0,0.3220338983050847,0.18181818181818182,0.29411764705882354
Bruce Manson,295,0.423728813559322,0.15219896293451124,0.4642857142857143,0.43037974683544306,0.3
Victor Amaya,353,0.5240793201133145,0.0110993657505285,0.55,0.4186046511627907,0.5694444444444444
Jonathan Smith,112,0.3482142857142857,0,0.3,0.36666666666666664,0.34545454545454546
Ulrich Pinner,276,0.5398550724637681,0,0.5,0.5615763546798029,0.5
Chris Kachel,113,0.23893805309734514,0,0.25,0.18518518518518517,0.3076923076923077
John Whitlinger,122,0.36885245901639346,0,0.38461538461538464,0.3023255813953488,0.5
Terry Moor,460,0.508695652173913,0.037000973709834406,0.5223880597014925,0.5662650602409639,0.48148148148148145
Ricardo Ycaza,174,0.41954022988505746,0,0.0,0.47586206896551725,0.2
Wojtek Fibak,847,0.6316410861865407,0.12531943061813033,0.6420454545454546,0.6530054644808743,0.5897435897435898
Robert Reininger,53,0.2830188679245283,0,0.4117647058823529,0.2692307692307692,0.0
Nick Saviano,348,0.4396551724137931,0.20979865771812078,0.46258503401360546,0.3968253968253968,0.49122807017543857
Ferdi Taygan,191,0.38219895287958117,0.12091503267973858,0.3392857142857143,0.2857142857142857,0.36363636363636365
Gene Mayer,464,0.6788793103448276,0.1672676282051282,0.7516778523489933,0.625,0.5769230769230769
Chris Lewis,413,0.5399515738498789,0.03977272727272729,0.5217391304347826,0.5757575757575758,0.5480769230769231
Alejandro Pierola,62,0.24193548387096775,0,0.0,0.25,0
Werner Zirngibl,110,0.38181818181818183,0,0.36363636363636365,0.3829787234042553,0.5
Hans Gildemeister,370,0.5972972972972973,0.1708692954250578,0.21428571428571427,0.6200607902735562,0.3333333333333333
Chris Delaney,59,0.423728813559322,0,0.36363636363636365,0.2857142857142857,0.55
Jan Norback,113,0.3185840707964602,0,0.39473684210526316,0.25,0.3333333333333333
Rolf Gehring,257,0.4591439688715953,0,0.4117647058823529,0.49044585987261147,0.5
Jose Luis Damiani,134,0.44776119402985076,0,0.14285714285714285,0.4722222222222222,0.5
Mansour Bahrami,92,0.41304347826086957,0,0.2857142857142857,0.40816326530612246,0.0
Mike Cahill,251,0.38645418326693226,0.20341997264021888,0.4520547945205479,0.4144144144144144,0.0
Trevor Allan,58,0.39655172413793105,0,0,0.43137254901960786,0.25
Ulrich Marten,65,0.2923076923076923,0,0.0,0.21875,0.43478260869565216
Christophe Casa,53,0.3018867924528302,0,0.0,0.35714285714285715,0.0
Joao Soares,142,0.29577464788732394,0,0.21621621621621623,0.2923076923076923,0.3333333333333333
Eric Friedler,52,0.28846153846153844,0,0.3181818181818182,0.3,0.2
Dale Collings,64,0.328125,0,0.4444444444444444,0.25,0.3488372093023256
Angel Gimenez,193,0.44041450777202074,0,0.35294117647058826,0.4782608695652174,0.16666666666666666
Mike Fishbach,58,0.29310344827586204,0,0.0,0.34210526315789475,0.0
Tim Gullikson,494,0.548582995951417,0.08834784903668513,0.5606936416184971,0.463768115942029,0.6509433962264151
Alvaro Fillol,115,0.2782608695652174,0,0.4444444444444444,0.24,0.2
Van Winitsky,235,0.4340425531914894,0.12456140350877193,0.4647887323943662,0.44660194174757284,0.16666666666666666
Pavel Slozil,305,0.4786885245901639,0.09242424242424241,0.43478260869565216,0.5380434782608695,0.0
Peter Feigl,233,0.5064377682403434,0,0.5135135135135135,0.5443037974683544,0.5102040816326531
Hank Pfister,468,0.5512820512820513,0.09201030927835052,0.5602409638554217,0.43137254901960786,0.6442953020134228
Jiri Granat,103,0.3592233009708738,0,0.27586206896551724,0.4,0.0
Eddie Edwards,218,0.3944954128440367,-0.006557377049180357,0.3170731707317073,0.3902439024390244,0.4936708860759494
Leo Palin,110,0.38181818181818183,0,0.2972972972972973,0.35714285714285715,0.2
Terry Rocavert,98,0.37755102040816324,0,0.5,0.2916666666666667,0.3235294117647059
Francisco Gonzalez,284,0.3908450704225352,-0.05630834086118641,0.42201834862385323,0.33766233766233766,0.3953488372093023
Andy Andrews,56,0.32142857142857145,0,0.07692307692307693,0.36363636363636365,0.35
Butch Walts,274,0.5109489051094891,0.023317435082140958,0.5283018867924528,0.3939393939393939,0.45
Gianni Ocleppo,226,0.4424778761061947,0,0.4807692307692308,0.4017857142857143,0.35714285714285715
Heinz Gunthardt,454,0.5440528634361234,0.13360473723168026,0.5590551181102362,0.5751295336787565,0.45454545454545453
Keith Richardson,61,0.29508196721311475,0,0.2631578947368421,0.36363636363636365,0
Tomas Smid,852,0.6091549295774648,0.08417293410907722,0.6075268817204301,0.6528117359413202,0.5294117647058824
Bill Scanlon,559,0.5366726296958855,0.030466714048803634,0.5502645502645502,0.41975308641975306,0.5816326530612245
Tom Gullikson,437,0.4897025171624714,0.1978978978978979,0.5,0.45098039215686275,0.5463917525773195
Brad Drewett,403,0.4441687344913151,-0.04308606600870207,0.35074626865671643,0.4098360655737705,0.5419354838709678
Eliot Teltscher,610,0.6475409836065574,0.15097568009228113,0.7043478260869566,0.6185567010309279,0.45454545454545453
John McEnroe,1075,0.815813953488372,0.059321460927886704,0.8153409090909091,0.7176470588235294,0.8581560283687943
Jose Luis Clerc,527,0.7191650853889943,0.10563035495716033,0.711864406779661,0.7794871794871795,0.55
Julio Goes,51,0.2549019607843137,0,0.3888888888888889,0.125,0.0
Sean Sorensen,56,0.39285714285714285,0,0.47058823529411764,0.35,0.5
Shlomo Glickstein,346,0.5404624277456648,0.10113669484115417,0.6,0.5612244897959183,0.475
Ramesh Krishnan,606,0.5247524752475248,0.06581182065217389,0.5652173913043478,0.3963963963963964,0.5533980582524272
Givaldo Barbosa,58,0.22413793103448276,0,0.4,0.2,0.0
Dominique Bedel,143,0.3986013986013986,0,0.15,0.46296296296296297,0.0
Klaus Eberhard,127,0.41732283464566927,0,0.3076923076923077,0.46808510638297873,0.3333333333333333
Alejandro Ganzabal,113,0.40707964601769914,0,0.3333333333333333,0.41509433962264153,0
Peter Elter,210,0.4238095238095238,0,0.3333333333333333,0.45695364238410596,0.3333333333333333
Per Hjertquist,132,0.4393939393939394,0,0.4186046511627907,0.410958904109589,0.0
Tony Giammalva,130,0.4153846153846154,0,0.4473684210526316,0.4186046511627907,0.38095238095238093
Matt Mitchell,162,0.36419753086419754,0,0.35,0.2631578947368421,0.38636363636363635
John Sadri,399,0.5263157894736842,0.2144839434386151,0.48333333333333334,0.4642857142857143,0.5929203539823009
Christophe Freyss,131,0.366412213740458,0,0.16666666666666666,0.42718446601941745,0.0
Christophe Roger Vasselin,177,0.4406779661016949,0,0.45614035087719296,0.4787234042553192,0.2
Gilles Moretton,149,0.38926174496644295,0,0.43902439024390244,0.4117647058823529,0.23076923076923078
Tim Wilkison,583,0.4957118353344768,-0.03159698934346816,0.5303030303030303,0.4722222222222222,0.5454545454545454
Charlie Fancutt,61,0.36065573770491804,0,0.3,0.5,0.36585365853658536
Johan Kriek,592,0.6300675675675675,0.018861473588238642,0.6273764258555133,0.48,0.7264957264957265
Bernard Fritz,131,0.40458015267175573,0,0.4230769230769231,0.40425531914893614,0.5
Chris Dunk,50,0.36,0,0.38095238095238093,0.25,0.18181818181818182
Fernando Luna,336,0.5178571428571429,0.1115560640732266,0.0,0.5182926829268293,0.0
Roberto Vizcaino,52,0.38461538461538464,0,0.0,0.4166666666666667,0
Bernard Boileau,104,0.4807692307692308,0,0.43478260869565216,0.4745762711864407,0.25
Mario Martinez,166,0.5301204819277109,0,0.26666666666666666,0.5683453237410072,0
Tsuyoshi Fukui,74,0.4864864864864865,0,0.64,0.47368421052631576,0
Warren Maher,57,0.3157894736842105,0,0.0,0.36363636363636365,0.36
Tony Graham,65,0.2923076923076923,0,0.35294117647058826,0.25,0.3333333333333333
Stefan Simonsson,220,0.4409090909090909,0,0.4117647058823529,0.45985401459854014,0.5
Stanislav Birner,183,0.3442622950819672,0,0.375,0.3263157894736842,0.375
Pascal Portes,218,0.46788990825688076,-0.009997059688326926,0.5428571428571428,0.42528735632183906,0.3333333333333333
Andrew Jarrett,51,0.27450980392156865,0,0.4,0.35,0.125
Yannick Noah,682,0.6979472140762464,0.09192585799972941,0.7232142857142857,0.7447552447552448,0.46875
Chris Mayotte,91,0.37362637362637363,0,0.4594594594594595,0.37142857142857144,0.125
Marcos Hocevar,187,0.45454545454545453,0.043333333333333335,0.45454545454545453,0.4793388429752066,0.5
Andreas Maurer,255,0.4470588235294118,0.0520547945205479,0.36,0.4734042553191489,0.5
David Mustard,50,0.28,0,0.26666666666666666,0.3333333333333333,0.3333333333333333
Ivan Lendl,1288,0.8206521739130435,0.11511699824760335,0.834051724137931,0.8095238095238095,0.7570093457943925
Erick Iskersky,93,0.34408602150537637,0,0.3076923076923077,0.4,0.0
Steve Denton,224,0.48214285714285715,0.19638495359062047,0.5061728395061729,0.36363636363636365,0.5416666666666666
Robert Vant Hof,185,0.43783783783783786,0,0.5108695652173914,0.3333333333333333,0.3333333333333333
Kevin Curren,569,0.5905096660808435,0.02596390238052404,0.5789473684210527,0.3333333333333333,0.660377358490566
