player,last_date,match_number,matches_played,elo_rating,lefty_elo_rating,righty_elo_rating,hard_elo_rating,clay_elo_rating,grass_elo_rating,outdoor_elo_rating,indoor_elo_rating,set_elo_rating,game_elo_rating,service_game_elo_rating,return_game_elo_rating,tie_break_elo_rating
Belinda Bencic,2023-09-11,278,43,1763.3929646024744,1500,1500,1733.7217186906255,1627.1196733348957,1658.5668823557608,1500,1500,1747.048535955527,1672.9355148683478,1620.9651641047067,1703.4933503537718,1691.470324997277
Maria Sakkari,2023-10-30,298,62,1762.989422017191,1500,1500,1747.4484208056303,1662.6337309946327,1596.6097631968726,1500,1500,1734.5045512890772,1655.9563156539614,1677.7581241971457,1705.9991895901928,1680.9143448847974
Sara Sorribes Tormo,2023-11-07,108,28,1756.3721131763034,1500,1500,1700.2232533403755,1683.629427590439,1573.8567968056198,1500,1500,1732.679459310257,1665.460867288751,1628.163529698455,1774.059693598118,1658.2268004599684
Sofia Kenin,2023-11-07,115,41,1750.5692650422757,1500,1500,1696.2677109518938,1605.6451301218892,1647.4245635129855,1500,1500,1706.7729958046227,1564.9758733093013,1669.076941346896,1634.4911561096753,1656.6852601793546
Danielle Collins,2023-11-07,113,38,1750.3442240968527,1500,1500,1724.9138418829962,1354.8013860521653,1570.2575719123965,1500,1500,1748.110129311905,1656.7179619856481,1733.4245771468597,1757.4178832766659,1706.045975133461
Sorana Cirstea,2023-10-16,285,44,1749.4386503331855,1500,1500,1749.3841324078774,1359.6180332605436,1653.2882137989832,1500,1500,1722.6588092336763,1623.691032069184,1618.8138652725793,1757.0481086634784,1656.1774177556701
Clara Burel,2023-11-07,117,26,1747.2374706600885,1500,1500,1713.2637083586546,1690.8766393700726,1500.0,1500,1500,1729.1412067600193,1589.4997743490467,1542.0117142570707,1772.191225347181,1631.94707384039
Anhelina Kalinina,2023-11-10,111,50,1746.7135399404247,1500,1500,1721.4234321744718,1701.8288253968028,1593.9605323165779,1500,1500,1713.4298860602737,1608.8526407670538,1693.2962649484934,1723.9531957219717,1687.406411295747
Anastasia Pavlyuchenkova,2023-10-09,271,26,1744.730504640282,1500,1500,1640.9538240747995,1732.0906351596263,1500.0,1500,1500,1692.1698204268175,1635.1910719074656,1738.6298756431636,1743.845800166153,1709.3471488350692
Yulia Putintseva,2023-11-07,111,45,1744.6557819636485,1500,1500,1724.7204082510902,1629.7239972222767,1434.1451557574505,1500,1500,1728.9737727634497,1621.9772374707672,1666.3813906585199,1737.9317286561502,1679.5798549031333
Mirra Andreeva,2023-10-09,293,21,1737.6136054987148,1500,1500,1683.2034586362583,1655.7401389442068,1653.375105094791,1500,1500,1744.350436369974,1651.673774584962,1750.7898726813362,1769.2453844002985,1672.6871288230845
Laura Siegemund,2023-10-16,288,25,1734.3929153517472,1500,1500,1732.2896597522868,1521.7562694344688,1409.9963791101388,1500,1500,1692.1604528883393,1579.0923112122164,1705.496460766774,1746.6821843511004,1727.3284182736559
Tamara Korpatsch,2023-10-16,279,26,1732.6601625041674,1500,1500,1699.3622199922634,1529.7349733090066,1569.4909556979012,1500,1500,1710.0817393118791,1537.9429177163643,1624.9962671732908,1747.9766306599483,1735.9859168204619
Caroline Garcia,2023-11-07,106,64,1731.7985987561594,1500,1500,1709.2080324619385,1655.0230104693615,1639.068577186544,1500,1500,1720.3187212361233,1608.5835460949427,1778.1777405749012,1701.6054620624277,1718.3034029777807
Camila Osorio,2023-11-10,101,32,1731.716108593597,1500,1500,1706.6508472932724,1661.857492993581,1461.9080314576622,1500,1500,1706.4175553109494,1595.5791210030484,1637.277930584659,1770.0177891310339,1666.0101870644528
Caroline Dolehide,2023-09-18,264,14,1729.5848930664124,1500,1500,1720.2176146023346,1583.5664937586384,1420.2937810550816,1500,1500,1676.5038701216617,1586.8880537165714,1746.9804441184958,1745.6767699409252,1776.4598881182808
Xin Yu Wang,2023-10-16,274,45,1727.5272792236517,1500,1500,1729.9993241429936,1480.896487597222,1489.9430958981552,1500,1500,1712.285082398715,1591.2184440361511,1673.8458791318212,1715.5713421415655,1669.4634782357145
Martina Trevisan,2023-11-07,110,45,1723.0204837297726,1500,1500,1701.957792363791,1627.7659496937943,1287.3328091117326,1500,1500,1693.9668049059653,1590.1768908718868,1605.0812607300584,1728.3443965006704,1690.6352709410048
Petra Martic,2023-10-09,284,39,1720.3795886128496,1500,1500,1701.7525628548865,1636.0733563092226,1587.4270758398675,1500,1500,1670.644651635091,1560.4634360297823,1739.6806706941118,1717.2705046486117,1720.3787126402729
Diana Shnaider,2023-10-16,282,26,1719.2737552890017,1500,1500,1678.292167677819,1689.5138984786493,1500.0,1500,1500,1685.2469191566786,1584.5931438636715,1646.0625876436347,1757.154364338916,1667.7336418259233
Marta Kostyuk,2023-10-02,279,42,1718.4728070426274,1500,1500,1692.6345400510615,1518.1191209902809,1586.3372361083166,1500,1500,1691.0774271621476,1544.4524890814728,1682.7273336507792,1751.3571450513227,1748.4011364598957
Linda Noskova,2023-11-07,103,39,1715.9931106071958,1500,1500,1696.843906418702,1545.22545878433,1407.4511399512985,1500,1500,1691.2410316395403,1600.172864376995,1669.5597970460121,1668.500832896256,1671.2766082169799
Rebeka Masarova,2023-11-07,107,30,1715.3807741174303,1500,1500,1678.8236403380597,1566.297974815043,1625.4583488734115,1500,1500,1666.459379628895,1519.6697414006915,1628.682637766146,1654.7306877696083,1740.421104179285
Sloane Stephens,2023-09-18,272,40,1715.0508440922135,1500,1500,1620.3845117564247,1715.9179416555298,1573.6332705655038,1500,1500,1718.7084467795898,1614.8908787648522,1615.0227533988477,1741.3416723778666,1680.734982461726
Anna Kalinskaya,2023-09-25,279,27,1714.838793722697,1500,1500,1564.9115430577046,1697.2472049449568,1500.0,1500,1500,1721.448109388196,1609.3385494174079,1675.4341863116522,1715.3819176109123,1714.9177976467447
Kaja Juvan,2023-11-07,101,16,1712.6988412816308,1500,1500,1693.233541303432,1502.3320462584838,1596.82993532248,1500,1500,1691.0033738435989,1602.901480134613,1720.2008327849362,1713.8792731333451,1693.5230323505066
Clara Tauson,2023-09-25,283,15,1709.054313974745,1500,1500,1673.5884041143543,1621.1138900443093,1500.0,1500,1500,1681.131766634845,1577.7410745818227,1732.6861685320664,1683.8110623986804,1714.1512498043876
Anastasia Potapova,2023-10-02,240,45,1705.4943347708763,1500,1500,1660.656021683879,1693.6869049497961,1659.3347291253726,1500,1500,1697.0760032244127,1605.6967002927008,1517.7897827829693,1702.577315428825,1651.0147265395642
Taylor Townsend,2023-09-18,273,15,1705.3919578430912,1500,1500,1692.0031579366912,1575.3815545521459,1500.0,1500,1500,1701.8783263010382,1599.1621842781929,1730.948476606049,1646.6023680050027,1692.6838063808502
Yanina Wickmayer,2023-11-10,129,16,1704.33058057592,1500,1500,1696.5494095396218,1500.0,1419.5945624340409,1500,1500,1671.221418068947,1582.4179879008245,1702.7636595015229,1724.7045039531363,1670.2418281616706
Elisabetta Cocciaretto,2023-10-02,256,35,1703.339615234044,1500,1500,1370.0406659465486,1728.450358822156,1643.642272289072,1500,1500,1675.8839652911722,1585.8087861547983,1564.9506652708035,1695.2112713024756,1657.7459001933523
Lin Zhu,2023-10-23,287,51,1699.795711880093,1500,1500,1654.8017060758584,1285.9123067795642,1610.459481407391,1500,1500,1709.3029942302796,1595.7886240683702,1657.2468798894665,1729.2181741563063,1685.2328986814803
Emma Navarro,2023-09-18,260,29,1694.2551059937064,1500,1500,1678.622707695827,1631.5316652355405,1575.7533168225702,1500,1500,1682.9721105232309,1584.307263268977,1643.629715765868,1754.7393465253574,1699.7077140129577
Katie Boulter,2023-11-10,124,23,1692.7096501325123,1500,1500,1648.466121169739,1500.0,1643.7354662574774,1500,1500,1680.809966877804,1611.089548885826,1690.9254449117564,1730.7315609811099,1687.4702607088452
Ashlyn Krueger,2023-10-09,293,16,1691.6510628816104,1500,1500,1637.8067030665834,1500.0,1585.8649165726767,1500,1500,1684.4969613720302,1580.7227433322566,1645.942146972412,1732.2178702881451,1672.857963378166
Elena Gabriela Ruse,2023-11-10,103,16,1686.7433280753003,1500,1500,1674.5643238914752,1470.7706025149373,1500.0,1500,1500,1666.365489857474,1567.7909785456009,1547.6382232060923,1769.3691343329583,1700.900482288989
Xiyu Wang,2023-10-09,272,39,1679.4438234153993,1500,1500,1617.0141362259578,1640.701823289266,1397.9872596597468,1500,1500,1655.0179412547634,1568.4224409990788,1681.6284524374016,1728.1487553537172,1649.0934498206057
Jaqueline Cristian,2023-11-10,105,15,1675.9432685898955,1500,1500,1632.3642175815187,1549.3721416999383,1513.7528560474273,1500,1500,1635.489424441925,1477.5105915886436,1663.4118473179035,1699.2523199014568,1665.1136873453934
Eva Lys,2023-11-07,110,15,1675.8353466132185,1500,1500,1629.5831375697608,1606.4274310515657,1500.0,1500,1500,1648.2532783933837,1575.6490576528213,1609.0131146193269,1750.9017651856461,1669.2154829334902
Bernarda Pera,2023-08-28,107,40,1675.626371202472,1500,1500,1631.909927115837,1675.0776680050674,1318.63766582574,1500,1500,1661.652269588752,1450.274150571444,1682.7504827038704,1697.814904596785,1693.7760277588561
Lucia Bronzetti,2023-10-16,297,42,1673.534945770461,1500,1500,1646.3555461502735,1557.6863416930416,1539.043354056705,1500,1500,1678.4850004795396,1586.570034217213,1686.9435860526567,1718.331543642312,1635.8268725940932
Elina Avanesyan,2023-10-16,280,19,1672.0561204890605,1500,1500,1445.8746483581194,1685.73817895087,1600.3402728229378,1500,1500,1535.7668648645354,1521.963138169456,1510.8974791596966,1634.643710761805,1590.4649960402928
Linda Fruhvirtova,2023-10-09,282,35,1671.7319721342492,1500,1500,1610.200979800853,1344.7033525969607,1587.3593552003258,1500,1500,1620.6744653584012,1532.380980084752,1672.0072020843188,1694.8708146296174,1684.8674531988302
Greet Minnen,2023-11-10,115,13,1667.8307909606997,1500,1500,1585.079433045022,1500.0,1489.3932285126218,1500,1500,1569.827690763956,1521.9657751885838,1629.537013328329,1683.9685012388327,1680.9759779268593
Emiliana Arango,2023-10-16,272,10,1665.8936878445772,1500,1500,1668.8634328164558,1425.12,1500.0,1500,1500,1669.8964472651373,1568.7443807677482,1632.4313475798683,1755.8978527028219,1669.9022245610988
Victoria Azarenka,2023-10-09,285,42,1664.889028373422,1500,1500,1668.8257787305154,1470.027569726856,1679.22793930099,1500,1500,1698.1494826761057,1669.504630270443,1644.5132494082866,1738.8289659762556,1633.5659372300656
Camila Giorgi,2023-09-18,271,33,1663.4984350450702,1500,1500,1664.070803897425,1665.298820334131,1510.8165088817564,1500,1500,1671.112739622369,1614.454509187242,1673.0612127783354,1727.445892473516,1665.5807906615714
Mai Hontama,2023-11-10,101,12,1661.2987776952884,1500,1500,1650.281109865913,1500.0,1500.0,1500,1500,1626.2112660608548,1569.3328506195314,1620.2130396493067,1741.2967126927124,1668.0658398516841
Yue Yuan,2023-10-09,298,16,1658.8906705241652,1500,1500,1659.2033049173162,1500.0,1341.3256256620366,1500,1500,1629.8431164184678,1532.871138213731,1718.9078145391195,1727.0311133290916,1694.3141755642057
Bianca Andreescu,2023-08-07,244,29,1657.6835066288363,1500,1500,1710.7092736398126,1620.815555003403,1630.1390175215251,1500,1500,1572.8550389880636,1491.2990150404569,1687.5238864839387,1655.3259098585822,1667.739549851869
Anna Blinkova,2023-10-16,273,48,1656.1309947995742,1500,1500,1597.7382168524787,1656.1749601392899,1650.517594377825,1500,1500,1641.8930736533864,1492.4502740879743,1563.6076837857345,1668.8619621123528,1706.357192448351
Aliaksandra Sasnovich,2023-10-16,286,36,1651.484144362527,1500,1500,1623.5775685545002,1414.5414474402157,1586.8349402205524,1500,1500,1616.7192377141791,1514.5709266437361,1687.248522114585,1746.661496446182,1703.7030979439967
Nao Hibino,2023-11-10,102,23,1649.614149927647,1500,1500,1647.4929060372647,1234.7736901351848,1397.6779178187567,1500,1500,1636.5167155414936,1481.2794132611773,1561.336810980661,1716.5485465560876,1699.5750925410991
Dalma Galfi,2023-11-10,129,18,1647.8073197525805,1500,1500,1591.082014100186,1230.2013340726312,1628.630305782752,1500,1500,1578.8298529843823,1420.5888527535749,1718.868560767485,1665.5308183524887,1683.7934023718585
Viktoria Hruncakova,2023-11-10,107,21,1647.0912973842694,1500,1500,1610.5229698523897,1435.9093860320863,1542.5937654963343,1500,1500,1481.0462019214108,1372.9194969017947,1628.7057762637269,1674.4465538863556,1721.8849594796702
Ana Bogdan,2023-10-16,277,24,1645.3753212812264,1500,1500,1523.0991687419125,1633.9836492172196,1637.7545588139853,1500,1500,1605.0316226662342,1492.5508053561991,1639.534339938947,1701.7182339348597,1683.4974200902282
Tatjana Maria,2023-10-09,273,48,1641.0921720475178,1500,1500,1631.1523897984712,1597.044194762602,1405.0483904948414,1500,1500,1635.2083812338237,1540.1873859235948,1614.2043339169018,1730.4819404568182,1722.4051197206911
Peyton Stearns,2023-10-09,282,29,1636.9649128420476,1500,1500,1590.5266018680175,1688.5360548314482,1455.394299281272,1500,1500,1654.0620437420396,1580.14510500647,1668.551524922474,1716.731127825539,1675.9687980824635
Donna Vekic,2023-10-23,293,47,1634.220770412845,1500,1500,1603.0916805517018,1575.6819194097577,1665.9610506313047,1500,1500,1614.201829627345,1575.2225383570867,1658.9383471806734,1691.9897277800526,1645.158295064575
Heather Watson,2023-07-31,283,15,1626.1947420517408,1500,1500,1598.2158058242214,1500.0,1544.674727000685,1500,1500,1574.7227422967408,1482.230325025775,1633.6429921701247,1647.7741985284006,1605.68469024264
Irina Camelia Begu,2023-08-28,141,26,1625.9395815302448,1500,1500,1298.3364581965106,1664.4688417066227,1588.4683048212871,1500,1500,1588.7169674213303,1493.9645132872945,1584.4607453334481,1653.7667884048974,1720.6158759431553
Harriet Dart,2023-11-10,128,21,1625.153864441332,1500,1500,1522.8777703849964,1500.0,1559.0532198247463,1500,1500,1602.4515297207204,1504.6155019799257,1595.4017220389474,1726.1659596221216,1595.6886723943298
Arantxa Rus,2023-11-10,112,18,1625.1283192503863,1500,1500,1497.8323369626696,1706.2896780526867,1500.0,1500,1500,1589.7087191190665,1523.282739765184,1717.1487197087617,1679.8863652176067,1690.4508635024333
Varvara Gracheva,2023-10-16,289,46,1616.8063883965322,1500,1500,1644.083307721114,1562.5193890208225,1630.895534848246,1500,1500,1562.4999930589959,1552.119041824799,1659.8262598865508,1675.2216650849373,1719.8792684592559
Lucrezia Stefanini,2023-10-16,295,12,1615.0210841196922,1500,1500,1624.6249020255634,1441.1552648437357,1257.6689033558705,1500,1500,1552.5155989147815,1453.807003142538,1579.5516369205961,1756.1295055548596,1702.992819480767
Tamara Zidansek,2023-11-07,102,17,1610.529505108044,1500,1500,1547.0446238571576,1636.3995622522766,1500.0,1500,1500,1653.1924429117018,1504.580620397631,1666.5735556357129,1726.8220678508656,1667.1868665061493
Jule Niemeier,2023-11-07,117,29,1609.371379753337,1500,1500,1227.1480578472087,1595.225998968972,1599.8358830205784,1500,1500,1477.0049865930762,1384.2413665929878,1611.779913810478,1685.7124938518045,1689.358293638505
Claire Liu,2023-10-16,291,32,1604.6446256368863,1500,1500,1570.8621448246456,1659.8977428556786,1332.5927140107315,1500,1500,1620.8218103556374,1458.6734913282708,1606.8866036027118,1717.2220972247428,1673.4314195672587
Anett Kontaveit,2023-07-03,129,11,1603.8838483403965,1500,1500,1592.847368695534,1468.9213183618517,1545.9160812634766,1500,1500,1540.2810500108103,1457.4470442659713,1634.1768919022363,1630.140845350058,1633.49000123652
Emina Bektas,2023-10-16,280,10,1601.6384561206146,1500,1500,1579.2575153077398,1500.0,1573.0298159005874,1500,1500,1597.2858270670984,1523.161524395629,1679.907548110882,1673.162135803779,1661.040740378075
Vera Zvonareva,2023-10-16,283,10,1600.1124839806007,1500,1500,1611.5404507532553,1438.656236756669,1415.8557334178618,1500,1500,1517.7560812388208,1478.0145013650708,1662.4221534849646,1737.2504416279537,1721.6877328115336
Nuria Parrizas Diaz,2023-10-16,290,26,1595.0581427985112,1500,1500,1653.2607864214458,1479.3584993747131,1293.768187335121,1500,1500,1448.482193292919,1385.0446002987135,1577.4977595657626,1689.275431492186,1653.5206526233264
Caty Mcnally,2023-07-03,109,20,1589.2355576166512,1500,1500,1631.6166763004765,1544.3219714885104,1490.209086396181,1500,1500,1590.8214895995575,1560.0142106824867,1597.2607861466192,1662.882205942776,1589.2952373995643
Lauren Davis,2023-09-18,268,29,1588.60248388876,1500,1500,1595.7343134326527,1605.3800887961675,1301.9422895452778,1500,1500,1601.0655630290441,1510.3178339314793,1583.8401105836451,1709.2241513065705,1644.705902949428
Anna Karolina Schmiedlova,2023-11-10,104,26,1588.0860577939634,1500,1500,1501.4034956567066,1655.7442692987652,1399.4001478354246,1500,1500,1588.408786082194,1530.712567710643,1646.0861697374278,1700.221547666872,1663.517868908321
Magda Linette,2023-11-07,124,52,1586.5201744168712,1500,1500,1561.2785864549917,1435.6750817015914,1630.237568583992,1500,1500,1535.8984750658715,1486.932048258294,1628.8267944083964,1673.5861138081918,1620.486687564501
Jodie Burrage,2023-11-10,118,19,1584.0635883234522,1500,1500,1463.5286367931978,1500.0,1637.3762104634975,1500,1500,1579.9060368439561,1500.2837685217148,1550.5113290378124,1729.048329274108,1630.1026633825047
Karolina Pliskova,2023-09-18,275,35,1583.703243736711,1500,1500,1637.9349898690498,1455.0027194175889,1263.6199760893035,1500,1500,1637.7665981644288,1582.3373086736935,1692.5634662523212,1687.9680896580828,1476.6768621306944
Rebecca Peterson,2023-08-28,100,14,1582.0445119205876,1500,1500,1698.1979127119096,1452.6991286712803,1285.8719588205374,1500,1500,1539.3165615284186,1524.494496105227,1579.2916769526219,1658.1860913775454,1613.0057067098383
Anna Bondar,2023-11-10,126,25,1581.289598707521,1500,1500,1327.8121212256183,1663.7901071144358,1409.8801846334093,1500,1500,1581.5690246794486,1525.4327177680627,1646.9640555159287,1671.0787730982665,1637.1837652090053
Elizabeth Mandlik,2023-09-25,280,12,1580.0583475443032,1500,1500,1463.5489605589737,1368.116881980651,1591.6937313329258,1500,1500,1518.2031701821106,1384.5622537441236,1596.0786292030932,1695.7192222741103,1665.7930865083586
Julia Grabher,2023-08-21,292,28,1577.6107571978519,1500,1500,1224.9853649088068,1609.660637471462,1285.5768439036246,1500,1500,1563.919181970671,1447.0612969086972,1594.2044823331335,1686.8340685122628,1597.3234902607735
Nadia Podoroska,2023-11-10,107,35,1574.3895569061456,1500,1500,1504.5812773163314,1606.6677882952529,1576.8065261231723,1500,1500,1512.4568484361137,1446.572905633347,1574.9686792765829,1679.5858871274904,1670.7135112659398
Sachia Vickery,2023-10-09,271,10,1571.67052574809,1500,1500,1531.0504822102387,1536.8208791617556,1544.267604439206,1500,1500,1558.7763377583087,1475.121528608025,1596.1556147145984,1712.410574638705,1647.2261261058286
Kaia Kanepi,2023-08-28,153,21,1570.7161307823076,1500,1500,1407.5064529768413,1385.3753917814574,1423.9923290134689,1500,1500,1606.9712769405703,1476.4882887801175,1650.6833556014033,1712.3340270729389,1551.2802688256265
Kamilla Rakhimova,2023-10-16,277,23,1569.857105577248,1500,1500,1508.1692916375277,1580.7248193199064,1333.9505541646063,1500,1500,1515.0584481455128,1471.9085124020173,1626.3492703917682,1679.6297376798132,1693.0534383553675
Storm Hunter,2023-11-07,109,13,1569.4117530854026,1500,1500,1508.8054061324196,1600.905977349579,1341.7668731219942,1500,1500,1523.861987291794,1387.4906319956353,1594.5973060388424,1693.6341829157304,1690.4625033751993
Jil Teichmann,2023-10-16,273,29,1562.9740057502042,1500,1500,1609.621859426873,1315.0129576746785,1433.613379723828,1500,1500,1551.7575628866168,1400.0863075056316,1630.3727786859306,1740.2817228516299,1670.2578248660957
Kimberly Birrell,2023-11-07,111,19,1560.4123579800444,1500,1500,1561.4388289439376,1451.1432566072972,1544.267604439206,1500,1500,1565.6379909204218,1507.6191148333073,1594.4361916948058,1682.4620539116056,1661.2410526888395
Daria Saville,2023-11-07,102,15,1560.4031229456803,1500,1500,1465.954636930982,1643.979018046554,1416.6929474282283,1500,1500,1546.3148440035277,1523.3857103979426,1606.2711204206992,1680.9640335862753,1592.7569515789341
Alize Cornet,2023-11-07,105,33,1558.814914370371,1500,1500,1196.073137769379,1528.841022926598,1613.2005132698564,1500,1500,1463.2948483079838,1489.3566235999963,1552.458198441128,1706.0285063123908,1621.3724777422547
Diane Parry,2023-09-25,285,15,1537.9111049125074,1500,1500,1151.8501968111339,1655.4678122456899,1614.0374708522904,1500,1500,1470.9867551449722,1437.8046072162665,1609.745327305517,1646.6861755796444,1566.3723902328181
Mayar Sherif,2023-10-02,251,33,1532.6832882832884,1500,1500,1271.0624253236367,1647.3870417911771,1458.6764852465787,1500,1500,1535.5665393153522,1433.9361534916534,1688.7263332928742,1691.4393691610712,1657.8288758073306
Erika Andreeva,2023-10-16,289,11,1529.859699151491,1500,1500,1547.3081142456879,1402.8013167586228,1500.0,1500,1500,1521.022650798419,1492.5322055698032,1628.9817184483916,1663.358758040369,1557.6775274974796
Venus Williams,2023-08-28,158,10,1526.609563594735,1500,1500,1477.0763469528647,1500.0,1465.7198311480659,1500,1500,1505.4891357050217,1382.6272463450773,1493.1985759258046,1667.388691196178,1644.68901543694
Laura Pigossi,2023-11-10,106,10,1520.992673343345,1500,1500,1417.5271474077417,1531.460591767321,1500.0,1500,1500,1503.4464583698564,1531.545117377781,1648.7094168253807,1650.0797152515677,1606.7699425155677
Shelby Rogers,2023-07-03,147,21,1520.6354122578182,1500,1500,1644.1368681705737,1408.5899531074167,1340.9970808539574,1500,1500,1522.0722798579889,1471.7823846146814,1632.2560216999896,1705.5788104490182,1650.825232770195
Cristina Bucsa,2023-10-16,277,29,1508.6585847360668,1500,1500,1540.8358580450595,1460.160205628767,1449.5853825059085,1500,1500,1410.2799163147054,1401.0400170947482,1573.3892270396802,1655.3886778855851,1643.744167855187
