player,last_date,match_number,matches_played,elo_rating,lefty_elo_rating,righty_elo_rating,hard_elo_rating,clay_elo_rating,grass_elo_rating,outdoor_elo_rating,indoor_elo_rating,set_elo_rating,game_elo_rating,service_game_elo_rating,return_game_elo_rating,tie_break_elo_rating
Jack Draper,2024-06-21,12418609,93,1889.189744553372,1500,1500,1811.6918900692622,1645.2140690168635,1780.1842695199932,1500,1500,1863.1965636776417,1772.50474181357,1844.3218143938855,1781.5652956495076,1872.495108706704
Matteo Berrettini,2024-06-30,12477683,74,1888.2690265866001,1500,1500,1717.5065601506353,1776.283862472543,1813.1606461569775,1500,1500,1838.0639576422175,1707.7202604907607,1849.0219565035748,1752.9583961983535,1877.7569689354732
Tomas Machac,2024-06-17,12428876,55,1887.5029989836066,1500,1500,1800.1045385080552,1777.536296077689,1595.7424316040122,1500,1500,1771.9652575166128,1633.9268487701036,1803.993428386591,1753.4832562557942,1863.197541236425
Ugo Humbert,2024-06-30,12477847,117,1887.0390769547262,1500,1500,1895.6004793174552,1587.1625690630858,1634.6447478807818,1500,1500,1833.098668197837,1718.4716817846975,1786.9002781593615,1754.0359010613086,1831.746073936253
Felix Auger Aliassime,2024-06-16,12428875,155,1879.1341757170355,1500,1500,1809.163528525233,1813.8676326310494,1191.0321502615805,1500,1500,1785.4568238962122,1742.1507703461848,1813.7950166471649,1771.018515771252,1861.7683557737541
Rafael Nadal,2024-05-26,12361919,62,1878.748267280445,1500,1500,1799.351208989902,1812.8967912612413,1771.458737210074,1500,1500,1860.0089403840689,1748.4500392583673,1763.4098609168084,1753.1897906193215,1770.540483098143
Alejandro Tabilo,2024-06-28,12432699,74,1872.9216133625487,1500,1500,1766.3775620710185,1756.2642558385767,1724.8633032088496,1500,1500,1743.3870632273758,1690.8605310622756,1818.701747555755,1782.684647400344,1896.8841707476831
Tallon Griekspoor,2024-06-17,12428866,124,1865.631244325129,1500,1500,1787.5723599084495,1721.2381586199558,1703.7130488732978,1500,1500,1790.8272425664422,1606.0766336359502,1791.6075265103868,1710.4502829823325,1859.2497810411144
Gael Monfils,2024-06-30,12477674,75,1859.4948561868364,1500,1500,1844.3355511451514,1655.8694804389681,1695.0723602754108,1500,1500,1822.7557653594145,1671.1276587528753,1759.0746872277273,1718.3438938446993,1811.1049741904822
Ben Shelton,2024-06-27,12432700,89,1853.5144965591871,1500,1500,1836.257649583091,1724.27100210043,1597.8094062681373,1500,1500,1794.7790604801523,1652.6981722172632,1801.347010474934,1746.211859182136,1809.820460736579
Lorenzo Musetti,2024-06-22,12418611,154,1853.4918180115694,1500,1500,1722.7408026539467,1771.7433096123434,1767.037736770093,1500,1500,1742.6913886577818,1640.3403106199767,1798.8309808049771,1776.6546863243047,1881.4745059142206
Francisco Cerundolo,2024-06-24,12452912,133,1843.4138567203859,1500,1500,1724.6535005206806,1819.1140800496348,1695.4694832929658,1500,1500,1761.7296139891541,1661.442847469969,1810.5996035395806,1763.181680566925,1828.513260007022
Matteo Arnaldi,2024-06-30,12477663,72,1842.744597289825,1500,1500,1769.92363335916,1792.1762503760588,1411.011668148954,1500,1500,1758.3043607113468,1664.2163510307917,1764.0624282902124,1796.2512517351352,1841.7617039400998
Nicolas Jarry,2024-06-30,12477679,94,1836.6118025928415,1500,1500,1787.2448234416195,1799.6081310061627,1646.8405075721253,1500,1500,1792.7368843549114,1639.0341312971734,1797.034294198022,1659.419108639383,1821.0250087496897
Zhizhen Zhang,2024-06-30,12477669,73,1832.2038362219973,1500,1500,1698.9237480734,1752.4631566781445,1695.3370849371718,1500,1500,1722.617858075131,1614.820301732133,1763.0892714845513,1755.738621968773,1860.1628505400738
Corentin Moutet,2024-06-15,12429615,77,1819.6400922728224,1500,1500,1559.5178386021792,1785.4003676775835,1645.0287681987074,1500,1500,1676.6985829722742,1647.7053399600668,1742.4999773625802,1798.170442964641,1838.9568664655908
Alexander Bublik,2024-06-26,12432666,136,1819.1704934506922,1500,1500,1773.5762906745256,1699.917614994791,1745.104138520601,1500,1500,1772.6450255712039,1558.595309523661,1758.6696434554651,1737.2609179621115,1841.112430454228
Tomas Martin Etcheverry,2024-06-24,12455245,106,1812.528452406916,1500,1500,1717.985139752649,1799.1875779048776,1380.0421370742574,1500,1500,1699.3179587360678,1673.996110735471,1790.3666245781467,1757.9855509954216,1807.8657364415503
Thiago Monteiro,2024-06-22,12452446,81,1811.4759747350136,1500,1500,1245.0333768932664,1807.2242092498495,1236.6292281102687,1500,1500,1683.547082694811,1627.2310461982217,1794.044157046135,1695.5377215726612,1809.1687348178843
Jordan Thompson,2024-06-30,12477665,102,1809.7892348801515,1500,1500,1762.609824272167,1333.8391056234545,1750.4692506051063,1500,1500,1752.3583477663371,1600.1197563361932,1746.137223611026,1779.091480076769,1821.1209745745136
Zizou Bergs,2024-06-30,12477841,46,1805.2956115429565,1500,1500,1536.4038033422146,1769.7411139728158,1673.617704804571,1500,1500,1666.5319346463057,1651.1990420982845,1746.056815474714,1757.5214205889615,1771.8362222034743
Flavio Cobolli,2024-06-26,12432671,60,1805.278983654856,1500,1500,1748.1182332224853,1742.8200194577971,1636.912757678708,1500,1500,1701.2536285362148,1604.6780911452638,1753.181136273031,1772.4519675882184,1797.9436826883875
Marton Fucsovics,2024-06-30,12477683,93,1803.5080074197706,1500,1500,1708.9657019156277,1759.9561173286475,1665.2009458612897,1500,1500,1738.3173797604595,1644.083988803929,1771.2208405446981,1735.221265027145,1801.1997676860844
Denis Shapovalov,2024-06-30,12477679,111,1802.7747051209108,1500,1500,1701.5798864377905,1734.0169148667624,1725.2757139946864,1500,1500,1731.2997523333743,1661.8591109664812,1824.5056974161207,1759.5586439217996,1856.7737605162615
Thiago Seyboth Wild,2024-06-26,12432670,46,1802.0181259246974,1500,1500,1769.1186067740784,1690.1776677413645,1613.4899090519568,1500,1500,1681.3894204130318,1644.699088060155,1763.3950492169354,1747.223149103513,1793.367227785907
Sebastian Baez,2024-06-30,12477672,143,1800.3945485596807,1500,1500,1681.9025968385142,1833.3783229220423,1257.414395943511,1500,1500,1746.3346822638982,1640.5627692394182,1740.7779353130832,1750.2525887577576,1791.3898055422733
Brandon Nakashima,2024-06-30,12477672,117,1800.1508900598687,1500,1500,1702.0665651352128,1716.914019314236,1646.0351167248625,1500,1500,1692.1413914971047,1667.7058713797292,1816.2262315065313,1749.6837517308218,1810.5066724520118
Alexandre Muller,2024-06-30,12477668,55,1798.4488450248687,1500,1500,1641.6962175366177,1732.0026701197555,1685.578312235225,1500,1500,1668.2339373902066,1606.737719453681,1714.9456981982516,1801.3173492656588,1852.6098964277865
Giovanni Mpetshi Perricard,2024-06-26,12464981,25,1797.9193743779142,1500,1500,1656.1917962565135,1688.6401374861646,1708.450733535666,1500,1500,1690.5610027256382,1587.387778886511,1810.9230516804942,1689.7510560399048,1826.337867988153
Lloyd Harris,2024-06-30,12477673,47,1794.0469282714312,1500,1500,1703.9488472168318,1282.6816074448388,1737.0191415236652,1500,1500,1683.032158472993,1627.2357212136274,1761.9519525860358,1732.3583041000998,1844.4328654189087
Juncheng Shang,2024-06-30,12477676,44,1793.586133973699,1500,1500,1751.6590709495174,1491.0000762954678,1716.291994232692,1500,1500,1673.814136906486,1569.6014199748065,1819.5174430312657,1732.5634402485603,1842.3695425258447
Pavel Kotov,2024-06-30,12477665,62,1793.4350623089736,1500,1500,1677.9940261499016,1748.7681998320427,1562.2590572561533,1500,1500,1725.5672858937287,1624.2245686098615,1814.4931627025908,1750.486209068468,1874.8193901625266
Thanasi Kokkinakis,2024-06-14,12427036,87,1792.8278290072756,1500,1500,1707.4409149008582,1711.5042781589655,1658.1141682123628,1500,1500,1704.6807326282558,1581.72216704949,1802.295582899558,1717.5527782037952,1828.4412777133036
Miomir Kecmanovic,2024-06-26,12432677,145,1784.1838815534143,1500,1500,1695.1450705659936,1744.2733440762108,1592.068321125618,1500,1500,1705.404592448986,1621.743898876135,1783.1547040558883,1771.1395573253765,1815.7945440406338
Fabio Fognini,2024-06-30,12485373,77,1782.5888811571317,1500,1500,1591.6834162308546,1721.6422453452801,1657.9999044120614,1500,1500,1729.878954498163,1563.3793560530878,1731.7403038970515,1746.4372471019385,1823.6126429176009
Max Purcell,2024-06-28,12432667,66,1782.583862308582,1500,1500,1547.4808290042863,1532.8619409079295,1716.6956899772113,1500,1500,1673.8745012478182,1516.332968284537,1768.0623897555877,1776.905713848271,1840.536941399289
Milos Raonic,2024-06-19,12418607,19,1781.9940213498749,1500,1500,1692.901207714513,1500.0,1694.5688637478597,1500,1500,1700.9632256792559,1586.5918055536504,1815.7524419005254,1702.019753581767,1776.024462280894
Roberto Carballes Baena,2024-06-25,12432701,100,1781.8120982594403,1500,1500,1668.6083973003417,1693.6829684425413,1505.2362174175819,1500,1500,1651.9787258297706,1527.4787974804253,1705.9458085942956,1670.8239076064704,1800.3757337578243
Frances Tiafoe,2024-06-30,12477663,142,1781.5675322633238,1500,1500,1738.5941691506994,1699.629246074133,1723.051309535822,1500,1500,1773.6744691990302,1646.5079440263985,1776.062602020864,1765.3041945631335,1802.4379630879778
Jakub Mensik,2024-06-26,12432695,28,1781.523754635945,1500,1500,1793.4880429828077,1614.1868348317842,1578.1774384425742,1500,1500,1701.4414264929478,1514.2026646887655,1716.1458629405151,1745.7967380579018,1802.5508130308547
Hamad Međedovic,2024-06-25,12457918,20,1780.162462654027,1500,1500,1395.2447462836549,1768.0328214179565,1569.8585602438318,1500,1500,1662.9459517776393,1620.385471090211,1766.5870904140954,1700.2734333358194,1788.142109546129
Fabian Marozsan,2024-06-30,12477670,50,1779.9329228014476,1500,1500,1835.811690017592,1672.4974983449827,1374.4825615064046,1500,1500,1734.7959660358388,1614.9209017239955,1747.684900933574,1761.7859746972108,1788.0818848198235
Luciano Darderi,2024-06-25,12432696,37,1777.1544377326518,1500,1500,1268.2026318348103,1749.7646491316539,1526.1607341444753,1500,1500,1662.6728491819867,1611.6372139801927,1758.7771741385561,1699.4952254682278,1769.0395960440692
W Zielinski J / Hsieh,2024-01-25,11963272,5,1777.1439929887956,1500,1500,1777.1439929887956,1500.0,1500.0,1500,1500,1644.0356904161156,1633.7234509260593,1761.853134223665,1724.9347436555277,1833.6432105317535
Jan Lennard Struff,2023-11-06,296,53,1775.557277529621,1500,1500,1665.6953340027032,1753.6288642766053,1677.9461357488772,1500,1500,1739.5444122949618,1588.7999903810776,1725.7019357251543,1714.693950804656,1764.1143878712107
Mariano Navone,2024-06-24,12460682,28,1773.7611473390793,1500,1500,1377.2660885684668,1781.7262309323219,1374.6509192773674,1500,1500,1662.155102313637,1604.861275642842,1660.9090844410903,1749.562175985014,1784.886098341745
Sebastian Ofner,2024-06-28,12432699,65,1773.0002206233878,1500,1500,1650.2083511457975,1725.3658608105297,1662.8130194172024,1500,1500,1660.0520434605285,1539.069633985541,1805.3144537521798,1733.7936552783356,1875.6786016521737
Cameron Norrie,2024-06-24,12452909,158,1772.878967191826,1500,1500,1774.697843555544,1767.5474503804023,1694.872583127518,1500,1500,1707.586758956328,1686.0326509702547,1775.6047325029188,1720.8118600233825,1746.8904521766176
James Duckworth,2024-06-26,12465337,54,1771.7301363638642,1500,1500,1528.0289011070656,1372.2264004073666,1717.670103319217,1500,1500,1658.2636779767872,1530.1684469239515,1789.26306397571,1647.7509118206838,1795.1277954824566
Vit Kopriva,2024-06-26,12465149,28,1768.743130332212,1500,1500,1706.5813051867028,1400.369262559823,1698.1399779787218,1500,1500,1628.085909645683,1579.6552303680814,1761.4786702817441,1716.933939322806,1811.882168176873
Mackenzie Mcdonald,2023-10-30,281,111,1767.1453933047908,1500,1500,1763.7623106964663,1329.3081151031267,1611.7756785507738,1500,1500,1744.9781718304664,1641.430885062646,1757.9801596075945,1755.6608552279852,1767.2634975700598
Arthur Fils,2024-06-20,12418472,73,1766.3949055501896,1500,1500,1761.6263560045077,1612.6053706976445,1620.393097000746,1500,1500,1733.8856978013182,1601.3287160594955,1785.338122803787,1739.1197686076289,1804.3461569285537
Roberto Bautista Agut,2024-06-26,12432703,127,1765.4472288693526,1500,1500,1718.550123754529,1709.177472558379,1671.4430581377028,1500,1500,1703.7881701938297,1661.4096183327824,1737.7019136203448,1778.683145374963,1785.4823487508122
Alexei Popyrin,2024-06-18,12431871,90,1764.3240382478518,1500,1500,1752.4526912813553,1692.5996252588825,1624.364130416949,1500,1500,1720.1941694336192,1593.0810757833183,1760.7651360597977,1741.1041024937258,1745.165861896256
Mattia Bellucci,2024-06-26,12464989,11,1763.4911278150475,1500,1500,1474.3783303988153,1656.80953695272,1694.8191451149391,1500,1500,1633.8304354282272,1565.067976497853,1764.4337584537554,1718.24201294469,1857.5099537532574
Quentin Halys,2024-06-26,12465556,59,1763.106405497776,1500,1500,1576.4056616793455,1639.233365227,1746.6059658989486,1500,1500,1667.6843151438864,1570.1540037911923,1817.333532124554,1752.5419918980942,1846.3129688200204
Jesper De Jong,2024-06-25,12458127,19,1762.195688087205,1500,1500,1715.4529947539365,1748.58709094682,1523.7598718323723,1500,1500,1627.9153155021581,1625.6662135843114,1738.6726593946476,1782.8275037590233,1791.1531335335776
Dominik Koepfer,2024-06-18,12418469,52,1761.3715136359713,1500,1500,1745.586867895928,1621.2991988623116,1366.737852281025,1500,1500,1666.700980568188,1552.1201719794133,1764.4695011773886,1730.437084748221,1796.8571942807678
Dusan Lajovic,2024-06-30,12477682,100,1760.2774743487503,1500,1500,1641.742166350419,1743.2856250266905,1087.9239185461208,1500,1500,1710.151722491231,1570.364401295425,1742.191256239024,1744.1235264241557,1768.1333170393457
Marcos Giron,2024-06-25,12432673,130,1760.1875169072846,1500,1500,1664.0733839656787,1558.9988062504158,1697.057894245405,1500,1500,1712.6773654050335,1621.0209642447971,1776.669815470617,1724.144215617894,1782.2455678753645
Hamad Medjedovic,2023-11-27,286,18,1759.688551574616,1500,1500,1716.3665222330042,1625.3906792345506,1416.93621677494,1500,1500,1686.9575946752673,1525.8609340612275,1821.888524175383,1713.255410281057,1800.0779952999785
Radu Albot,2024-06-26,12465288,57,1759.0952221974035,1500,1500,1664.5480325402575,1630.6662562984811,1706.4074169714136,1500,1500,1614.1691634096549,1574.0702761964517,1701.770717925323,1777.4888020442272,1793.6519020963572
Otto Virtanen,2024-06-26,12465416,25,1758.1962714624487,1500,1500,1593.6623947036555,1614.724885851331,1720.0677368996273,1500,1500,1636.291052007121,1482.7889754717369,1739.503841405546,1752.441890875338,1852.1961825430164
Billy Harris,2024-06-28,12432667,15,1755.2577759070873,1500,1500,1577.969521044263,1611.8503576729922,1684.0602968218504,1500,1500,1613.3626933910039,1537.3379826892308,1817.0431090231396,1698.0578294199836,1834.5638244420509
Alejandro Moro Canas,2024-06-26,12465145,12,1754.7229146487423,1500,1500,1500.0,1676.4189544711842,1710.7531372359988,1500,1500,1632.8439598941538,1605.8723514305818,1711.7328970976564,1745.7678742875469,1842.366487021924
Alejandro Davidovich Fokina,2024-06-17,12428999,124,1751.7592269245101,1500,1500,1770.0336706244007,1698.8444838663406,1606.5283435413808,1500,1500,1742.1294689181625,1616.8833456662474,1777.312036535048,1753.739337383483,1774.9093109040975
Andres Burruchaga,2024-06-26,12465416,19,1749.1798272006702,1500,1500,1438.4119741140423,1719.2477745974506,1641.5144066981431,1500,1500,1628.604059112817,1512.881570848458,1754.8694882475877,1681.5400917472411,1806.7387158420167
Hugo Gaston,2024-06-30,12477668,69,1749.1556385221966,1500,1500,1572.5153959029026,1602.94264821418,1687.9157907050133,1500,1500,1616.7894328478628,1469.8727769393345,1741.0344286787868,1748.6507925522717,1815.0136645100588
Lorenzo Sonego,2024-06-25,12432672,138,1747.3027889921275,1500,1500,1722.2417152895457,1647.8015159455479,1611.8265135729764,1500,1500,1657.1407446963763,1534.0100184131961,1779.5069769919696,1722.0745950832752,1787.0386837710662
Giulio Zeppieri,2024-05-30,12346321,38,1746.948542445679,1500,1500,1721.1457721862548,1686.901845829512,1500.0,1500,1500,1629.909512395845,1667.123147320212,1784.499981487857,1778.5256386490248,1783.7513211073958
Yoshihito Nishioka,2024-06-26,12432665,101,1746.3822100327268,1500,1500,1623.4031475311458,1646.9303634099108,1674.884317473816,1500,1500,1683.0721375683913,1595.436219390136,1797.384413873785,1772.1147199597672,1821.6612220000582
Gregoire Barrere,2024-06-23,12455048,74,1746.0608281655702,1500,1500,1347.8733604354195,1728.3979444812007,1615.3123613363225,1500,1500,1659.4879988191615,1544.4561123670176,1670.9853089842652,1740.098254832382,1748.2636117656007
Borna Gojo,2024-01-07,11954264,27,1745.5831982934633,1500,1500,1738.7649518316548,1518.1451204363661,1310.4998473996607,1500,1500,1737.3741229756522,1580.6534253347306,1784.0177257274036,1710.5562349717477,1700.84730768725
Felipe Meligeni Alves,2024-06-30,12477664,28,1745.5668120143564,1500,1500,1548.9927701089243,1717.889746832179,1674.5205710506264,1500,1500,1655.4040980048483,1589.4781948884738,1792.9721688740158,1629.9203806083224,1746.4028389604375
Aleksandar Vukic,2024-06-28,12432674,72,1744.113190197708,1500,1500,1571.7318981086705,1491.9990694303642,1684.3942225884273,1500,1500,1640.0258401467345,1530.4382791547353,1814.6841573991985,1741.710596737947,1825.8080200208667
Pablo Carreno Busta,2024-06-23,12452381,65,1742.349571073039,1500,1500,1745.3821490181417,1643.593774070542,1464.3687551928952,1500,1500,1769.6148828124794,1688.6672088626044,1752.0898527701327,1681.359171802782,1692.789212708422
Marin Cilic,2024-02-12,12059447,56,1741.1902180156094,1500,1500,1679.9442862953613,1726.3360548977791,1651.7520575686522,1500,1500,1744.0025070265501,1673.2032070712505,1671.767639023192,1654.8163304452212,1609.4435338894991
Lucas Pouille,2024-06-26,12465521,30,1741.1054726947877,1500,1500,1716.2721596999056,1488.0785566588993,1731.0717492615597,1500,1500,1633.0437960294703,1589.1461426082142,1744.3048704036698,1734.22868494144,1829.039130795508
Michael Mmoh,2024-04-05,12192041,40,1739.2241549227251,1500,1500,1684.8041471249808,1585.1703160794552,1589.468943279878,1500,1500,1711.3860515236613,1601.8649966714684,1771.4364133978252,1730.4459647496612,1784.4459835199164
Adrian Mannarino,2024-06-30,12477674,138,1738.012903684703,1500,1500,1809.378096761474,1074.8503654816793,1663.3016006418286,1500,1500,1753.0897966878856,1515.7521350125185,1709.195471629375,1733.6321424767018,1714.8789780786751
Sumit Nagal,2024-05-26,12361914,20,1730.6125358768954,1500,1500,1656.8379187444627,1672.4324575636033,1500.0,1500,1500,1621.9875807613382,1599.8856228511286,1750.1670771229365,1749.0684473702463,1789.1362763937507
Gilles Simon,2022-10-31,279,14,1730.4468460832509,1500,1500,1674.2972862129468,1664.2218730083634,1533.6799316685722,1500,1500,1621.6771589745406,1460.373457442045,1701.7423924660563,1724.6594432792872,1743.8339078123347
Nuno Borges,2024-06-22,12452390,62,1729.4544099930608,1500,1500,1704.6568601968459,1710.4315654289892,1034.831610769761,1500,1500,1622.451160236904,1418.948027369632,1764.4908182563063,1711.1674642304624,1749.2056579214627
Borna Coric,2024-06-30,12477664,82,1727.773351488581,1500,1500,1665.7717194230336,1678.1907474120517,1476.2217729896515,1500,1500,1679.2817697453788,1585.2885559911213,1773.9674406772638,1750.1106263244908,1811.8159795377587
David Goffin,2024-06-26,12464989,104,1727.266777586171,1500,1500,1726.209797117719,1683.686165849649,1651.1776280496865,1500,1500,1685.1149709483934,1622.3094447037092,1741.3905912800415,1753.2815055504193,1776.3400332480257
Christopher Oconnelll,2024-05-09,12311910,23,1726.9832921991472,1500,1500,1771.3061076781091,1514.4851287647539,1430.9178278407605,1500,1500,1653.3384751162093,1501.2794257385003,1691.5357494808422,1639.9793617328928,1767.5025245071129
Jenson Brooksby,2023-01-16,162,51,1726.753384989037,1500,1500,1717.3627232037793,1582.0549309728208,1591.6823116162764,1500,1500,1664.3841940034288,1546.392310705351,1697.141733269167,1729.3160618178993,1720.7093827998185
Filip Misolic,2024-05-30,12346311,21,1726.4351721619112,1500,1500,1478.6049234714349,1730.212482046259,1500.0,1500,1500,1652.0707988237284,1522.202330722708,1692.65794824991,1729.6929752044593,1768.9782591742003
Emil Ruusuvuori,2024-06-25,12432675,133,1725.5745165141923,1500,1500,1777.1939931076122,1555.1691432986509,1583.0082070823346,1500,1500,1697.1183136831,1617.1039091109574,1769.392266423277,1720.0929108746518,1747.8489757043662
Cristian Garin,2024-06-30,12477676,98,1725.4178459430038,1500,1500,1545.1905707969588,1642.8681799747897,1733.0103907334078,1500,1500,1697.8927577244951,1601.4085576734653,1792.2431904000118,1713.5925914492936,1779.3839174371824
Maxime Janvier,2024-06-30,12477669,6,1724.1580679033202,1500,1500,1500.0,1571.3619724287776,1688.9517089487006,1500,1500,1592.273935922623,1552.8208748399084,1763.5811356538754,1680.322135720708,1819.472673860357
Mark Lajal,2024-06-30,12477666,8,1723.7459732847847,1500,1500,1370.875743331633,1377.6,1711.493251023889,1500,1500,1605.8579084363623,1496.3886411289793,1800.204596008089,1768.9943465492136,1823.0607274865592
Yibing Wu,2023-08-28,122,29,1720.548057830669,1500,1500,1749.1972777637636,1603.4758418471806,1459.3988839857216,1500,1500,1634.6806868672058,1443.3019693586884,1697.9870399356207,1724.2237546059278,1736.0003495536482
Rinky Hijikata,2024-06-26,12432692,55,1720.4813608132677,1500,1500,1634.3494414758377,1377.8859340090355,1643.8506108654517,1500,1500,1645.3529247683855,1460.2740684845396,1699.2190586008173,1751.9371478651549,1823.9832263634646
Mikael Ymer,2023-07-03,138,61,1720.268663566528,1500,1500,1609.7769663899703,1559.1498382943332,1689.7025678302643,1500,1500,1686.9806859366781,1572.5354332784589,1724.3234470329267,1754.114410305196,1699.4135201484348
Gijs Brouwer,2024-06-23,12455252,37,1719.744644238182,1500,1500,1535.4978344162112,1628.491825142459,1610.62116250154,1500,1500,1635.4831264898564,1535.6892695182166,1728.5168786042477,1667.9385114790614,1768.7210881252427
Jaume Munar,2024-06-23,12452388,107,1718.1055440715204,1500,1500,1320.797165877493,1711.2367788610193,1654.4859194885369,1500,1500,1601.6831709002245,1607.6801091493714,1736.0672794756592,1751.4428404667847,1729.0664526215353
Shintaro Mochizuki,2024-06-23,12455007,30,1717.9907819192883,1500,1500,1597.012931167502,1725.8429910206366,1280.500146011298,1500,1500,1607.4044973862158,1554.346131017538,1759.839717649793,1734.3124291778715,1757.6198722846434
Paul Jubb,2024-06-28,12432694,10,1717.9375341266052,1500,1500,1500.0,1500.0,1658.3978672140142,1500,1500,1581.3265041557495,1590.0508775975684,1744.258018823993,1752.3249969747983,1769.2442727320224
Facundo Bagnis,2024-06-24,12455039,55,1716.363793165451,1500,1500,1402.2122548627217,1732.7336582772753,1246.015787883747,1500,1500,1642.1638163564471,1533.0162606731658,1644.6454971540736,1740.8916439185825,1755.0270738560446
D Skupski N / Krawczyk,2024-01-25,11963272,5,1716.1079899170231,1500,1500,1716.1079899170231,1500.0,1500.0,1500,1500,1598.397640665696,1619.352672250964,1691.5301384231832,1752.8781447501383,1771.1478127941975
Dominic Stricker,2023-11-27,294,30,1715.881866226372,1500,1500,1683.2105458632188,1551.3385420686764,1593.457140464713,1500,1500,1656.1401226651863,1494.3064206099925,1742.3195784704337,1695.1587641887122,1724.0950678531278
