tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,best_of,round,minutes,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,w1,w2,w3,w4,w5,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l1,l2,l3,l4,l5,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962724,5,R64,26,136042,12,,Taylor Fritz,R,196.0,USA,26,205906,,LL,Hugo Gaston,L,173.0,FRA,23,,6,6,6,0,0,11,2,68,44,34,13,11,1,1,0,3,1,0,0,2,5,81,48,27,11,11,6,13,12,,71,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962721,5,R64,27,218259,,,Fabian Marozsan,R,193.0,HUN,24,221012,22,,Francisco Cerundolo,R,185.0,ARG,25,,7,6,6,0,0,7,3,95,70,50,10,15,5,8,6,4,2,0,0,6,6,121,80,50,12,15,12,18,43,,30,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962719,5,R64,35,335102,,,Luca Van Assche,R,178.0,FRA,20,261015,25,,Lorenzo Musetti,R,185.0,ITA,22,,6,3,6,6,6,9,3,133,75,57,35,22,7,9,3,6,7,3,0,6,0,153,90,64,27,23,5,12,104,,25,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962725,5,R64,51,15894,20,,Adrian Mannarino,L,180.0,FRA,36,126356,,,Jaume Munar,R,183.0,ESP,27,,6,6,1,2,6,7,3,120,80,58,22,21,4,8,3,3,6,6,3,10,8,143,91,66,22,21,8,12,24,,63,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962714,5,R64,60,238300,,,Tomas Machac,R,183.0,CZE,23,101101,17,,Frances Tiafoe,R,188.0,USA,26,,6,6,7,0,0,10,1,97,66,50,15,16,2,5,4,4,6,0,0,13,2,128,81,54,18,16,7,12,39,,29,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962723,5,R64,49,169496,30,,Martin Etcheverry,R,196.0,ARG,24,14844,,,Gael Monfils,R,193.0,FRA,37,,6,6,6,0,0,5,0,102,80,54,13,15,4,5,4,4,4,0,0,12,4,86,53,44,12,15,4,8,31,,33,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962722,5,R64,165,122366,7,,Stefanos Tsitsipas,R,193.0,GRC,25,87690,,,Jordan Thompson,R,183.0,AUS,30,,4,7,6,7,0,13,2,149,79,63,42,21,9,11,6,6,2,6,0,5,0,125,79,57,30,21,4,7,11,,40,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962740,5,R64,44,195840,29,,Sebastian Korda,R,196.0,USA,24,90798,,,Quentin Halys,R,191.0,FRA,27,,6,6,6,0,0,12,4,84,50,38,25,15,1,1,4,4,4,0,0,19,4,124,70,54,19,15,14,17,21,,220,
2363,Australian Open,Hardcourt outdoor,,G,20240117,11962730,5,R64,68,385485,16,,Ben Shelton,L,193.0,USA,21,58221,,,Christopher O'Connell,R,183.0,AUS,30,,6,6,3,7,0,17,4,114,81,58,22,19,3,5,4,1,6,6,0,9,1,133,84,65,15,19,7,11,14,,79,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11979118,3,R32,16,504222,,,V Glasspool L / Kudermetova,U,,,,504223,,,T Melo M / Townsend,U,,,,,7,5,11,0,0,5,1,84,59,44,10,12,4,6,6,7,9,0,0,6,1,84,61,43,10,12,6,7,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11979122,3,R32,16,504226,,,A Venus M / Sutjiadi,U,,,,504227,,,E Withrow J / Routliffe,U,,,,,2,7,10,0,0,1,5,74,54,37,8,10,2,5,6,6,8,0,0,8,5,76,54,34,12,10,3,4,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11984590,3,R32,43,483073,,A,H Salisbury J / Watson,U,,,,459844,,WC,L Matos R / Stefani,U,,BRA,,,6,6,0,0,0,2,2,68,47,26,14,10,3,3,3,4,0,0,0,5,0,61,43,22,11,9,3,5,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11979127,3,R32,16,489321,,,D Nys H / Schuurs,U,,,,478367,,,M Puetz T / Kato,U,,,,,6,6,11,0,0,3,3,68,45,33,12,10,0,2,7,2,9,0,0,3,5,74,49,27,12,10,5,9,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11979132,3,R32,35,504235,,WC,J Harris A / Fourlis,U,,,,504234,,,A Molteni A / Danilina,U,,,,,6,6,0,0,0,2,0,54,36,26,12,10,1,2,4,4,0,0,0,4,1,57,44,24,11,10,0,3,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11979130,3,R32,35,383907,5,,L Gille S / Siegemund,U,,,,375837,,WC,M Rodionova A / Purcell,U,,,,,6,6,0,0,0,6,2,47,37,31,5,9,1,1,2,4,0,0,0,5,1,41,26,18,8,9,1,4,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11979124,3,R32,27,478382,6,,G Lammons N / Dabrowski,U,,,,504228,,WC,P Walton A / Hon,U,,,,,6,6,0,0,0,4,4,50,29,21,10,8,2,3,3,2,0,0,0,0,2,47,34,18,7,9,2,7,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240118,11979125,3,R32,36,416851,7,,N Krawietz K / Melichar-Martinez,U,,,,504229,,WC,M Sweeny D / Joint,U,,,,,6,6,0,0,0,5,2,52,37,30,6,9,6,6,2,4,0,0,0,3,1,50,34,24,8,9,1,4,,,,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962744,5,R32,67,14882,1,,Novak Djokovic,R,188.0,SRB,37,169496,30,,Martin Etcheverry,R,196.0,ARG,24,,6,6,7,0,0,10,0,84,58,49,16,15,0,0,3,3,6,0,0,13,1,100,72,51,10,15,4,7,2,,31,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962691,5,R32,32,201239,10,,Alex de Minaur,R,183.0,AUS,25,273680,,Q,Cobolli Cobolli,R,183.0,ITA,22,,6,6,6,0,0,4,0,85,44,33,25,13,7,8,3,3,1,0,0,4,2,99,56,33,18,12,14,20,9,,48,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962694,5,R32,68,15894,20,,Adrian Mannarino,L,180.0,FRA,36,385485,16,,Ben Shelton,L,193.0,USA,21,,7,1,6,6,6,9,9,188,125,79,33,26,14,21,6,6,7,3,4,18,4,178,133,89,21,24,11,17,24,,14,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962717,5,R32,45,122366,7,,Stefanos Tsitsipas,R,193.0,GRC,25,335102,,,Luca Van Assche,R,178.0,FRA,20,,6,6,6,0,0,12,0,87,51,38,21,13,8,9,3,0,4,0,0,1,5,72,45,23,12,12,2,8,11,,104,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962700,5,R32,30,136042,12,,Taylor Fritz,R,196.0,USA,26,218259,,,Fabian Marozsan,R,193.0,HUN,24,,3,6,6,6,0,19,2,84,54,43,19,17,1,3,6,4,2,2,0,7,8,157,102,58,27,18,17,23,12,,43,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962689,5,R32,51,206570,4,,Jannik Sinner,R,188.0,ITA,22,221806,26,,Sebastian Baez,R,170.0,ARG,23,,6,6,6,0,0,6,0,70,44,34,14,11,4,4,0,1,3,0,0,2,0,74,56,29,5,11,5,12,1,,18,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962713,5,R32,63,90080,15,,Karen Khachanov,R,198.0,RUS,28,238300,,,Tomas Machac,R,183.0,CZE,23,,6,7,4,7,0,17,5,165,111,83,27,22,17,19,4,6,6,6,0,17,5,127,84,69,23,22,1,3,22,,39,
2363,Australian Open,Hardcourt outdoor,,G,20240118,11962696,5,R32,34,106755,5,,Andrey Rublev,R,188.0,RUS,26,195840,29,,Sebastian Korda,R,196.0,USA,24,,6,7,6,0,0,13,3,88,69,57,10,15,1,1,2,6,4,0,0,18,5,103,75,51,12,15,6,9,6,,21,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240119,11979128,3,R32,26,504230,3,,W Zielinski J / Hsieh,U,,,,504231,,WC,K Peers J / Birrell,U,,,,,6,6,0,0,0,1,2,46,33,26,4,8,3,4,2,2,0,0,0,3,3,44,28,16,5,8,2,7,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240119,11979120,3,R32,16,489329,8,,E Rojer J-J / Perez,U,,,,504224,,,U Heliovaara H / Eikeri,U,,,,,6,7,12,0,0,2,4,86,56,41,13,12,1,4,7,6,10,0,0,4,6,91,57,42,12,12,2,5,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240119,11979126,3,R32,29,483085,,,A Samsonova L / Vavassori,U,,,,406511,,WC,L Saville D / Saville,U,,,,,6,6,0,0,0,3,2,49,33,26,10,9,2,2,3,3,0,0,0,2,3,50,33,21,6,9,3,6,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240119,11988530,3,R32,29,504651,,A,Y Murray J / Sizikova,U,,,,489581,,,N Gonzalez M / Kichenok,U,,,,,6,6,0,0,0,0,3,55,42,26,6,8,2,2,2,2,0,0,0,5,3,60,45,20,6,8,6,10,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240119,11979117,3,R32,29,386054,2,,D Skupski N / Krawczyk,U,,,,504221,,,G Roger-Vasselin E / Olmos,U,,,,,6,6,0,0,0,10,2,45,35,25,4,8,2,3,2,2,0,0,0,1,2,47,34,18,6,8,5,10,,,,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962709,5,R32,33,57163,6,,Alexander Zverev,R,198.0,DEU,27,406728,,,Alex Michelsen,U,193.0,USA,19,,6,7,6,0,0,11,1,82,62,47,14,14,0,1,2,6,2,0,0,1,3,90,66,41,9,14,5,10,4,,55,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240119,11979121,3,R32,18,461180,,WC,O Polmans M / Gadecki,U,,,,504225,4,,H Gonzalez S / Chan,U,,,,,6,6,12,0,0,5,3,73,46,37,14,11,0,2,4,7,10,0,0,0,3,83,55,38,11,11,5,8,,,,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962692,5,R32,64,125006,,,Nuno Borges,R,185.0,PRT,27,23581,13,,Grigor Dimitrov,R,191.0,BGR,33,,6,6,6,7,0,21,4,155,108,80,22,21,11,12,7,4,2,6,0,11,2,119,73,57,25,21,3,7,50,,10,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962699,5,R32,45,95935,19,,Cameron Norrie,L,188.0,GBR,28,119248,11,,Casper Ruud,R,183.0,NOR,25,,6,6,6,6,0,11,3,129,81,62,30,21,9,10,4,7,4,3,0,19,4,122,84,64,17,20,2,6,42,,8,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962749,3,R32,10,275923,2,,Carlos Alcaraz,R,183.0,ESP,21,348853,,WC,Juncheng Shang,L,180.0,CHN,19,,6,6,1,0,0,3,1,34,26,23,6,7,0,0,1,1,0,0,0,0,1,50,34,16,4,8,6,12,3,,91,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962693,5,R32,32,287803,,WC,Arthur Cazaux,R,183.0,FRA,21,122368,28,,Tallon Griekspoor,R,188.0,NLD,28,,6,6,6,0,0,14,3,70,45,38,15,13,0,0,3,3,1,0,0,4,4,84,50,32,13,12,9,14,98,,27,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962745,5,R32,43,158896,9,,Hubert Hurkacz,R,196.0,POL,27,185388,21,,Ugo Humbert,L,188.0,FRA,26,,3,6,7,6,0,17,3,125,78,63,20,19,5,7,6,1,6,3,0,4,0,122,80,51,24,18,7,11,7,,16,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962712,5,R32,30,198592,,,Miomir Kecmanovic,R,183.0,SRB,24,138546,14,,Tommy Paul,R,185.0,USA,27,,6,3,2,7,6,10,0,142,95,66,22,22,4,9,4,6,6,6,0,16,2,185,119,76,30,23,16,22,52,,13,
2363,Australian Open,Hardcourt outdoor,,G,20240119,11962741,5,R32,35,163504,3,,Daniil Medvedev,R,198.0,RUS,28,192013,27,,Felix Auger-Aliassime,R,193.0,CAN,23,,6,6,6,0,0,8,4,86,61,47,11,14,1,2,3,4,3,0,0,8,3,80,52,34,13,14,2,7,5,,17,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240120,11963261,3,R16,16,386054,2,,D Skupski N / Krawczyk,U,,,,504222,,,V Glasspool L / Kudermetova,U,,,,,5,7,10,0,0,8,1,80,62,42,11,12,6,8,7,5,7,0,0,2,2,71,54,39,10,12,2,4,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240120,11979129,3,R32,26,502729,1,,S Ebden M / Hunter,U,,,,258702,,,L Pavic M / Kichenok,U,,,,,6,6,0,0,0,2,2,46,33,26,9,9,0,1,3,2,0,0,0,1,2,41,32,17,4,8,1,5,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240120,11963260,3,R16,29,416851,7,,N Krawietz K / Melichar-Martinez,U,,,,483085,,,A Samsonova L / Vavassori,U,,,,,7,6,0,0,0,1,0,64,47,34,13,10,0,0,6,2,0,0,0,0,4,66,39,27,17,10,4,6,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240120,11990106,3,R32,49,504233,,,E Vliegen J / Shibahara,U,,,,504707,,,B Arevalo M / Mattek-Sands,U,,,,,6,7,0,0,0,13,3,67,44,35,13,11,3,3,3,6,0,0,0,3,5,56,35,27,10,10,3,4,,,,
2363,Australian Open,Hardcourt outdoor,,G,20240120,11962695,5,R16,42,206570,4,,Jannik Sinner,R,188.0,ITA,22,90080,15,,Karen Khachanov,R,198.0,RUS,28,,6,7,6,0,0,8,3,97,53,42,25,15,9,10,4,5,3,0,0,7,0,91,61,40,14,16,3,8,1,,22,
2363,Australian Open,Hardcourt outdoor,,G,20240120,11962750,5,R16,45,136042,12,,Taylor Fritz,R,196.0,USA,26,122366,7,,Stefanos Tsitsipas,R,193.0,GRC,25,,7,5,6,6,0,13,2,113,83,70,16,21,2,4,6,7,3,3,0,12,7,136,91,66,21,21,7,11,12,,11,
2363,Australian Open,Hardcourt outdoor,,G,20240120,11962707,5,R16,37,14882,1,,Novak Djokovic,R,188.0,SRB,37,15894,20,,Adrian Mannarino,L,180.0,FRA,36,,6,6,6,0,0,17,5,69,48,39,13,11,3,3,0,0,3,0,0,1,0,58,34,16,9,10,4,11,2,,24,
2363,Australian Open,Hardcourt outdoor,,G,20240120,11962690,5,R16,30,106755,5,,Andrey Rublev,R,188.0,RUS,26,201239,10,,Alex de Minaur,R,183.0,AUS,25,,6,6,6,6,6,6,6,181,113,76,36,25,13,16,4,7,7,3,0,6,6,162,84,52,40,24,5,13,6,,9,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240121,11963259,3,R16,43,478382,6,,G Lammons N / Dabrowski,U,,,,504651,,A,Y Murray J / Sizikova,U,,,,,6,6,0,0,0,9,1,59,55,38,2,10,3,3,3,4,0,0,0,0,0,57,54,34,0,9,5,7,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240121,11963257,3,R16,50,504235,,WC,J Harris A / Fourlis,U,,,,502729,1,,S Ebden M / Hunter,U,,,,,6,7,0,0,0,7,0,72,52,34,10,11,6,8,4,6,0,0,0,2,2,71,50,34,8,11,2,5,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240121,11963264,3,R16,28,504230,3,,W Zielinski J / Hsieh,U,,,,489321,,,D Nys H / Schuurs,U,,,,,6,6,0,0,0,2,1,46,28,22,14,9,4,4,3,2,0,0,0,1,1,47,30,17,10,8,3,6,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240121,11963263,3,R16,39,383907,5,,L Gille S / Siegemund,U,,,,504233,,,E Vliegen J / Shibahara,U,,,,,6,6,0,0,0,0,2,57,41,30,10,10,4,4,4,4,0,0,0,2,1,56,41,28,6,10,5,7,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240121,11963262,3,R16,34,483073,,A,H Salisbury J / Watson,U,,,,489329,8,,E Rojer J-J / Perez,U,,,,,6,6,0,0,0,3,0,51,35,26,7,9,4,5,3,2,0,0,0,1,2,50,31,18,7,8,6,10,,,,
2363,Australian Open,Hardcourt outdoor,,G,20240121,11962708,5,R16,28,275923,2,,Carlos Alcaraz,R,183.0,ESP,21,198592,,,Miomir Kecmanovic,R,183.0,SRB,24,,6,6,6,0,0,5,0,69,47,39,14,13,0,0,4,4,0,0,0,3,1,84,53,32,15,13,4,9,3,,52,
2363,Australian Open,Hardcourt outdoor,,G,20240121,11962747,5,R16,71,57163,6,,Alexander Zverev,R,198.0,DEU,27,95935,19,,Cameron Norrie,L,188.0,GBR,28,,7,3,6,4,7,15,6,136,114,87,7,26,6,10,5,6,3,6,6,10,2,141,106,73,23,26,10,14,4,,42,
2363,Australian Open,Hardcourt outdoor,,G,20240121,11962751,5,R16,39,158896,9,,Hubert Hurkacz,R,196.0,POL,27,287803,,WC,Arthur Cazaux,R,183.0,FRA,21,,7,7,6,0,0,11,1,81,53,48,24,17,0,1,6,6,4,0,0,18,2,110,68,53,24,17,6,8,7,,98,
2363,Australian Open,Hardcourt outdoor,,G,20240121,11962748,5,R16,24,163504,3,,Daniil Medvedev,R,198.0,RUS,28,125006,,,Nuno Borges,R,185.0,PRT,27,,6,7,5,6,0,13,11,147,92,69,24,21,7,11,3,6,7,1,0,5,4,138,94,60,18,19,7,13,5,,50,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240121,11963258,3,R16,12,461180,,WC,O Polmans M / Gadecki,U,,,,504226,,,A Venus M / Sutjiadi,U,,,,,5,6,10,0,0,10,5,75,50,33,13,11,3,5,7,3,6,0,0,5,3,63,42,31,8,10,5,7,,,,
2363,Australian Open,Hardcourt outdoor,,G,20240122,11962711,5,QF,43,14882,1,,Novak Djokovic,R,188.0,SRB,37,136042,12,,Taylor Fritz,R,196.0,USA,26,,7,4,6,6,0,20,3,115,73,60,24,20,4,6,6,6,2,3,0,16,2,153,96,63,27,19,17,21,2,,12,
2363,Australian Open,Hardcourt outdoor,,G,20240122,11962705,5,QF,42,206570,4,,Jannik Sinner,R,188.0,ITA,22,106755,5,,Andrey Rublev,R,188.0,RUS,26,,6,7,6,0,0,10,3,117,76,57,22,16,8,8,4,6,3,0,0,10,2,101,72,55,10,15,5,7,1,,6,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240122,11963273,3,QF,38,386054,2,,D Skupski N / Krawczyk,U,,,,483073,,A,H Salisbury J / Watson,U,,,,,6,6,0,0,0,4,2,45,27,18,14,9,1,2,1,4,0,0,0,3,4,43,26,17,5,8,4,8,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240122,11963271,3,QF,32,504230,3,,W Zielinski J / Hsieh,U,,,,416851,7,,N Krawietz K / Melichar-Martinez,U,,,,,6,6,0,0,0,7,1,45,32,25,7,8,2,2,2,3,0,0,0,2,2,52,32,22,5,9,7,11,,,,
2403,"Australian Open, Mixed Doubles",Hardcourt outdoor,,G,20240122,11963267,3,QF,47,504235,,WC,J Harris A / Fourlis,U,,,,383907,5,,L Gille S / Siegemund,U,,,,,7,7,0,0,0,2,0,65,54,36,9,12,4,7,5,5,0,0,0,0,2,68,50,34,7,12,4,9,,,,
