tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,best_of,round,minutes,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,w1,w2,w3,w4,w5,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l1,l2,l3,l4,l5,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2481,Auckland,Hardcourt outdoor,,A,20240111,11937947,3,QF,46,48632,,,Taro Daniel,R,191.0,JPN,31,88992,,Q,Alexandre Muller,R,183.0,FRA,27,,6,6,6,0,0,9,5,111,66,48,23,16,8,10,4,7,3,0,0,4,3,93,51,34,22,15,1,5,84,,102,
2481,Auckland,Hardcourt outdoor,,A,20240111,11937958,3,QF,46,385485,1,,Ben Shelton,L,193.0,USA,21,51141,,,Roberto Carballes Baena,R,183.0,ESP,31,,6,6,0,0,0,7,3,71,42,31,15,10,7,8,4,3,0,0,0,1,1,55,32,22,11,9,4,7,14,,64,
2481,Auckland,Hardcourt outdoor,,A,20240111,11937952,,QF,11,338500,6,,Arthur Fils,R,185.0,FRA,20,127208,,,Daniel Altmaier,R,188.0,DEU,25,,7,1,0,0,0,0,0,41,27,21,11,6,0,0,6,0,0,0,0,2,1,46,24,16,15,7,1,2,34,,80,
2481,Auckland,Hardcourt outdoor,,A,20240111,11937950,3,SF,64,48632,,,Taro Daniel,R,191.0,JPN,31,385485,1,,Ben Shelton,L,193.0,USA,21,,7,7,0,0,0,3,2,87,53,43,21,12,3,3,5,6,0,0,0,9,3,84,57,44,15,12,1,2,84,,14,
2481,Auckland,Hardcourt outdoor,,A,20240111,11937951,3,SF,76,102151,,Q,Alejandro Tabilo,L,188.0,CHL,27,338500,6,,Arthur Fils,R,185.0,FRA,20,,6,7,0,0,0,7,1,80,49,34,17,10,6,7,2,5,0,0,0,5,7,64,36,20,14,10,4,8,19,,34,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959394,3,RR,52,273679,,,Terence Atmane,L,193.0,FRA,22,63090,,,Nerman Fatic,R,191.0,BIH,29,,6,3,7,0,0,11,1,111,82,59,15,15,10,11,3,6,5,0,0,12,3,78,52,40,17,15,1,3,131,,244,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959395,3,RR,38,232057,,,Emilio Nava,R,185.0,USA,22,294337,,,Mattia Bellucci,L,175.0,ITA,23,,6,6,0,0,0,12,1,54,51,40,1,10,0,0,4,3,0,0,0,1,0,52,47,31,3,9,3,5,143,,148,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959396,3,RR,44,95801,,,Andrea Vavassori,R,193.0,ITA,29,54955,,,Kimmer Coppejans,R,178.0,BEL,30,,6,6,0,0,0,4,0,50,35,28,8,8,6,6,1,3,0,0,0,5,3,52,30,19,7,8,3,7,206,,284,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11961724,3,RR,41,248846,,,Harold Mayot,R,178.0,FRA,22,57289,9,,Hugo Dellien,R,180.0,BOL,31,,6,6,0,0,0,7,0,52,37,26,8,8,4,5,0,3,0,0,0,0,2,53,40,22,2,7,5,10,108,,171,
14522,Adelaide,Hardcourt outdoor,,A,20240111,11937892,3,QF,60,163480,8,,Alexander Bublik,R,196.0,KAZ,27,261015,4,,Lorenzo Musetti,R,185.0,ITA,22,,6,6,7,0,0,17,11,102,57,53,14,17,5,8,3,7,5,0,0,3,2,115,73,45,22,16,9,14,23,,25,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959244,3,RR,34,237188,26,,Giulio Zeppieri,L,183.0,ITA,22,49172,,,Damir Dzumhur,R,175.0,BIH,32,,6,6,0,0,0,10,4,54,32,26,10,9,1,2,3,2,0,0,0,1,2,50,36,23,4,8,5,9,153,,105,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959256,3,RR,72,280151,29,,Gabriel Diallo,R,202.99999999999997,CAN,22,44553,,,Hugues Herbert,R,188.0,FRA,33,,4,6,7,0,0,11,4,110,71,47,20,16,6,9,6,4,6,0,0,6,10,109,55,43,23,16,7,10,166,,138,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959314,3,RR,43,56017,,,Alexander Ritschard,R,193.0,CHE,30,55067,,,Jules Marie,R,185.0,FRA,32,,6,6,6,0,0,3,3,110,94,59,8,15,8,11,7,3,2,0,0,3,3,101,90,52,3,14,4,10,175,,231,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959315,3,RR,33,199661,,,Mate Valkusz,R,183.0,HUN,25,255420,17,,Francisco Comesana,R,178.0,ARG,23,,2,6,6,0,0,2,1,69,58,39,3,13,4,9,6,4,2,0,0,8,3,78,66,39,3,13,7,13,425,,122,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959229,3,RR,31,170946,22,,Zizou Bergs,R,185.0,BEL,25,45258,,,Joris de Loore,R,191.0,BEL,31,,7,6,0,0,0,5,3,57,39,33,10,9,2,2,6,0,0,0,0,2,2,55,37,23,9,9,3,6,82,,191,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959225,3,RR,32,233126,,WC,Dane Sweeny,R,170.0,AUS,23,289233,13,,Luca Nardi,R,185.0,ITA,20,,7,6,0,0,0,0,1,78,59,41,6,10,5,8,6,2,0,0,0,1,5,78,55,33,7,10,4,9,238,,75,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959549,3,RR,31,42152,,,Stefano Napolitano,R,196.0,ITA,29,209103,,,Rudolf Molleker,R,188.0,DEU,23,,1,6,6,0,0,10,0,67,58,40,6,13,3,6,6,4,2,0,0,8,6,88,65,42,9,12,4,7,129,,202,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959715,3,RR,39,163636,,,Lukas Klein,R,193.0,SVK,26,36595,,,Denis Kudla,R,180.0,USA,31,,6,6,6,0,0,5,1,87,75,57,4,16,2,4,3,7,4,0,0,7,3,100,76,49,14,15,9,13,128,,167,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959686,3,RR,48,196122,31,,Camilo Ugo Carabelli,R,185.0,ARG,25,54733,,,Riccardo Bonadio,R,180.0,ITA,30,,6,6,0,0,0,2,2,57,41,30,5,9,5,7,1,4,0,0,0,1,1,47,27,14,7,8,2,7,100,,331,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959439,3,RR,42,172482,,,Aziz Dougaz,L,188.0,TUN,27,91240,,,Ryan Peniston,L,180.0,GBR,28,,6,6,0,0,0,7,4,65,50,38,6,9,3,3,3,2,0,0,0,0,1,47,31,19,8,8,2,5,232,,271,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11961713,3,RR,46,273680,2,,Flavio Cobolli,R,183.0,ITA,22,108767,,,Benjamin Hassan,R,183.0,DEU,29,,6,6,0,0,0,3,1,55,38,27,14,9,1,1,4,3,0,0,0,3,4,69,37,24,15,10,8,11,48,,154,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11961725,3,RR,45,372312,,,Jakub Mensik,U,193.0,CZE,18,23664,,,Federico Gaio,R,178.0,ITA,32,,6,3,6,0,0,0,0,87,82,34,3,14,10,21,4,6,3,0,0,0,0,81,80,25,0,14,3,15,78,,388,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959714,3,RR,36,244420,,,Jesper De Jong,R,180.0,NLD,24,158748,,,Felipe Meligeni Alves,R,185.0,BRA,26,,7,6,0,0,0,10,5,65,55,38,2,9,5,7,6,1,0,0,0,1,2,87,81,42,2,10,6,11,120,,145,
2363,Australian Open,Hardcourt outdoor,,G,20240111,11959243,3,RR,34,25838,8,,David Goffin,R,180.0,BEL,33,111837,,,Billy Harris,R,193.0,GBR,29,,3,6,6,0,0,4,2,82,64,47,10,13,4,6,6,3,2,0,0,1,5,89,70,45,7,13,8,12,83,,116,
14522,Adelaide,Hardcourt outdoor,,A,20240111,11937894,3,QF,51,254742,7,,Jiri Lehecka,R,185.0,CZE,22,89632,2,,Nicolas Jarry,R,200.99999999999997,CHL,28,,6,7,0,0,0,9,0,58,39,31,11,11,0,1,4,5,0,0,0,9,3,77,52,33,10,11,4,7,26,,20,
2481,Auckland,Hardcourt outdoor,,A,20240112,11937953,3,F,63,102151,,Q,Alejandro Tabilo,L,188.0,CHL,27,48632,,,Taro Daniel,R,191.0,JPN,31,,6,7,0,0,0,10,2,73,45,32,16,10,3,3,2,5,0,0,0,2,2,57,31,24,9,10,2,5,19,,84,
14522,Adelaide,Hardcourt outdoor,,A,20240112,11937885,3,F,37,254742,7,,Jiri Lehecka,R,185.0,CZE,22,258749,,,Jack Draper,L,193.0,GBR,22,,4,6,6,0,0,8,1,92,60,45,18,15,8,9,6,4,3,0,0,7,2,80,48,35,19,14,3,5,26,,28,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11966708,5,R128,60,14882,1,,Novak Djokovic,R,188.0,SRB,37,349089,,Q,Dino Prizmic,R,188.0,HRV,18,,6,6,6,6,0,11,1,129,77,51,32,20,5,9,2,7,3,4,0,7,7,124,85,55,12,19,9,17,2,,199,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964214,5,R128,73594,101101,17,,Frances Tiafoe,R,188.0,USA,26,64580,,,Borna Coric,R,188.0,HRV,27,,6,7,2,6,0,15,8,172,108,71,29,20,10,14,3,6,6,3,0,12,2,119,81,56,19,18,5,9,29,,89,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11966709,5,R128,46,90798,,,Quentin Halys,R,191.0,FRA,27,157808,,Q,Lloyd Harris,R,193.0,ZAF,27,,4,7,7,7,0,21,5,153,101,78,29,23,12,14,6,6,5,6,0,15,2,135,95,72,21,23,5,7,220,,118,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964216,5,R128,81,92074,,,Elahi Galan,R,191.0,COL,28,39726,,WC,Jason Kubler,R,178.0,AUS,31,,2,6,7,4,7,16,2,202,138,90,28,26,17,25,6,3,6,6,6,11,4,175,109,71,33,25,7,13,103,,462,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964224,5,R128,51,136042,12,,Taylor Fritz,R,196.0,USA,26,264372,,,Facundo Diaz Acosta,L,183.0,ARG,23,,4,6,3,6,6,8,1,150,100,67,25,23,12,17,6,3,6,2,4,4,6,157,100,65,25,23,9,16,12,,67,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11966713,5,R128,36,244420,,Q,Jesper De Jong,R,180.0,NLD,24,73987,,,Pedro Cachin,R,185.0,ARG,29,,4,6,6,6,0,11,2,115,78,56,23,19,4,6,6,2,3,4,0,7,3,110,71,45,19,18,3,8,120,,117,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964226,5,R128,58,58221,,,Christopher O'Connell,R,183.0,AUS,30,64570,,,Cristian Garin,R,185.0,CHL,28,,3,7,4,6,7,18,5,173,104,77,29,25,12,17,6,5,6,1,5,13,10,148,86,57,30,25,4,11,79,,106,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964215,3,R128,16,221806,26,,Sebastian Baez,R,170.0,ARG,23,210479,,,John Wolf,R,183.0,USA,25,,3,6,6,3,0,6,2,90,66,42,15,14,8,11,6,2,3,0,0,13,5,101,58,35,16,15,7,14,18,,115,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964208,5,R128,52,106755,5,,Andrey Rublev,R,188.0,RUS,26,161262,,,Thiago Seyboth Wild,R,185.0,BRA,24,,7,6,3,4,7,21,1,171,117,83,25,26,4,8,5,4,6,6,6,15,6,214,142,91,34,27,19,23,6,,74,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964222,5,R128,49,218259,,,Fabian Marozsan,R,193.0,HUN,24,15387,,,Marin Cilic,R,198.0,HRV,35,,6,2,6,7,0,10,3,92,59,47,19,17,0,2,1,6,2,5,0,16,6,126,66,47,24,18,11,17,43,,1078,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11966707,5,R128,34,221012,22,,Francisco Cerundolo,R,185.0,ARG,25,233126,,Q,Dane Sweeny,R,170.0,AUS,23,,3,6,6,2,6,9,3,139,93,64,27,22,6,10,6,3,4,6,2,1,7,138,81,50,34,22,8,13,30,,238,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964210,5,R128,42,203258,,,Pavel Kotov,R,191.0,RUS,25,63606,,,Arthur Rinderknech,R,196.0,FRA,28,,7,6,6,6,6,9,4,176,124,93,28,26,9,10,5,1,7,7,3,18,6,183,117,87,27,26,10,16,53,,76,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964217,5,R128,47,206570,4,,Jannik Sinner,R,188.0,ITA,22,102339,,,Botic Van De Zandschulp,R,191.0,NLD,28,,6,7,6,0,0,7,2,88,53,36,23,15,5,6,4,5,3,0,0,8,2,107,68,45,15,16,10,15,1,,97,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964227,5,R128,26,126356,,,Jaume Munar,R,183.0,ESP,27,264344,,,Alexander Shevchenko,R,185.0,KAZ,23,,6,6,6,0,0,8,3,70,53,42,9,13,3,4,3,3,1,0,0,3,5,91,53,33,13,12,9,15,63,,57,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11964211,5,R128,54,299538,,,Matteo Arnaldi,R,185.0,ITA,23,207575,,WC,Adam Walton,U,183.0,AUS,25,,7,6,6,0,0,16,1,114,72,52,21,15,9,11,6,2,4,0,0,1,0,92,59,40,15,15,8,13,35,,101,
2363,Australian Open,Hardcourt outdoor,,G,20240113,11966714,5,R128,65,238300,,,Tomas Machac,R,183.0,CZE,23,298795,,LL,Shintaro Mochizuki,R,175.0,JPN,21,,7,6,7,0,0,4,0,103,76,59,10,16,6,7,5,1,5,0,0,4,4,105,58,40,19,15,7,12,39,,141,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11966718,5,R128,35,185388,21,,Ugo Humbert,L,188.0,FRA,26,25838,,Q,David Goffin,R,180.0,BEL,33,,6,7,5,6,0,9,1,120,72,55,30,21,7,9,2,5,7,3,0,9,3,131,78,55,26,20,12,17,16,,83,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11964203,5,R128,54,75813,,,Zhizhen Zhang,R,193.0,CHN,27,54573,,,Federico Coria,R,180.0,ARG,32,,6,7,7,0,0,13,2,112,69,48,24,17,1,4,4,6,6,0,0,14,7,113,67,54,20,17,7,11,38,,72,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11964209,5,R128,36,197516,,,Christopher Eubanks,R,200.99999999999997,USA,28,48632,,,Taro Daniel,R,191.0,JPN,31,,6,6,6,0,0,9,1,73,58,51,8,14,1,1,4,2,3,0,0,4,3,76,47,31,17,13,7,11,62,,84,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11964230,5,R128,50,14844,,,Gael Monfils,R,193.0,FRA,37,47975,,,Yannick Hanfmann,R,193.0,DEU,32,,6,6,7,0,0,16,5,112,67,36,29,16,4,5,4,3,5,0,0,6,4,123,85,45,18,15,8,12,33,,110,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11964229,5,R128,39,169496,30,,Martin Etcheverry,R,196.0,ARG,24,15126,,,Andy Murray,R,191.0,GBR,37,,6,6,6,0,0,11,0,80,57,43,14,13,4,5,4,2,2,0,0,6,2,82,43,31,13,13,8,14,31,,113,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11964200,5,R128,30,125006,,,Nuno Borges,R,185.0,PRT,27,71660,,,Maximilian Marterer,L,188.0,DEU,29,,7,7,6,0,0,18,0,99,70,58,14,16,7,8,5,6,2,0,0,11,4,118,92,55,13,16,10,14,50,,85,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11966719,5,R128,33,187608,,Q,Aleksandar Kovacevic,R,183.0,USA,25,102151,,,Alejandro Tabilo,L,188.0,CHL,27,,6,7,1,6,6,23,8,159,101,76,31,23,11,13,7,6,6,1,3,34,6,143,89,73,26,24,2,6,88,,19,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11964212,,R128,16,201239,10,,Alex de Minaur,R,183.0,AUS,25,18111,,,Milos Raonic,R,196.0,CAN,33,,6,6,2,0,0,10,1,80,41,35,24,12,4,4,7,3,0,0,0,12,1,70,40,30,18,11,1,3,9,,155,
2363,Australian Open,Hardcourt outdoor,,G,20240114,11966717,5,R128,39,158896,9,,Hubert Hurkacz,R,196.0,POL,27,79467,,Q,Omar Jasika,L,183.0,AUS,27,,7,6,6,0,0,24,1,91,56,48,19,15,1,1,6,4,2,0,0,3,0,98,65,40,21,15,4,7,7,,221,
