player,last_date,match_number,matches_played,elo_rating,lefty_elo_rating,righty_elo_rating,hard_elo_rating,clay_elo_rating,grass_elo_rating,outdoor_elo_rating,indoor_elo_rating,set_elo_rating,game_elo_rating,service_game_elo_rating,return_game_elo_rating,tie_break_elo_rating
Holger Rune,2024-06-16,12429006,177,1955.5496297515265,1500,1500,1875.4312600191784,1888.9887436109934,1732.0859069281128,1500,1500,1922.0409837790332,1720.7846562204602,1817.2315650755404,1778.9570413917165,1865.7180627612329
Karen Khachanov,2024-07-03,12477657,231,1950.2812704207208,1500,1500,1896.963486956893,1852.3285358131952,1698.3515801431658,1500,1500,1891.6564858758634,1756.4448019236136,1842.6125395639715,1746.2203436192285,1876.863092264198
Alex De Minaur,2023-11-26,2,206,1943.264839538127,1500,1500,1924.879872273771,1672.2654016763709,1759.058152304978,1500,1500,1882.7973950081637,1739.9092127762178,1746.7818097160275,1776.6372864863024,1815.618620610728
Lennard Struff,2024-07-03,12457860,34,1933.4550187171176,1500,1500,1700.9626952332776,1815.7244348598974,1741.0595620917152,1500,1500,1759.4181358794901,1708.2659105603911,1862.569768060973,1778.5446029038183,1940.679391500032
Sebastian Korda,2024-06-22,12418618,187,1933.2570777155531,1500,1500,1875.087665060263,1740.499102127968,1756.6352879133478,1500,1500,1889.6687942548979,1751.663921399966,1826.755661928482,1814.2437402699552,1904.6794109319571
Ugo Humbert,2024-07-03,12458031,187,1924.5258486795676,1500,1500,1950.5656737636266,1601.3070373014637,1705.0066049477796,1500,1500,1860.030267429777,1738.7867262023456,1806.8075518766316,1770.8412883110027,1856.5310501998954
Jack Draper,2024-06-21,12418609,97,1923.303504165439,1500,1500,1850.349842994741,1667.8955179131835,1795.333961416626,1500,1500,1903.6024090235508,1785.2903842071241,1852.639553447464,1791.358237163197,1877.0124698515472
Jiri Lehecka,2024-05-03,12261531,111,1921.8852562454624,1500,1500,1842.0577705875849,1782.4906413735664,1745.9082996153363,1500,1500,1833.5803600003658,1695.6886682037375,1897.5283593381503,1749.0200310124058,1917.6384046721666
Gael Monfils,2024-07-03,12457864,132,1913.9610329404904,1500,1500,1894.0424036100846,1659.1196505275598,1725.886269600251,1500,1500,1892.0588593610623,1717.324871079216,1814.333912230539,1704.9340778280023,1840.9381870369534
Tomas Machac,2024-06-17,12428876,60,1908.653695792159,1500,1500,1827.918527149868,1784.9659217473022,1603.663151099999,1500,1500,1794.6300178791403,1646.0611893264665,1812.6897035048867,1768.3141509766656,1870.6019771585234
Alejandro Tabilo,2024-06-28,12432699,86,1891.9471542820786,1500,1500,1783.1399604753863,1771.6871799455598,1732.2560566094728,1500,1500,1764.9160850431765,1699.7289712131383,1826.798010181231,1787.024147435616,1900.2907139563827
Tallon Griekspoor,2024-07-03,12457865,139,1890.1450321728694,1500,1500,1850.9581617698545,1742.4389292032147,1716.8817193479438,1500,1500,1824.1070105682145,1630.9972819380143,1804.6127134385797,1723.6003964572537,1850.3246359731245
Felix Auger Aliassime,2023-10-30,273,219,1884.560425833189,1500,1500,1887.9409249663152,1733.6677901577032,1628.3625836084336,1500,1500,1852.910227623833,1754.996998626205,1810.6491647821545,1750.679314924223,1791.7856313728257
Lorenzo Musetti,2024-06-22,12418611,201,1877.9282413375213,1500,1500,1736.4241208148665,1811.524942991251,1769.6263566275184,1500,1500,1783.1539286332877,1665.353561783055,1809.322832296773,1790.842448348125,1888.6026474895057
Ben Shelton,2024-06-27,12432700,89,1877.4268650374484,1500,1500,1867.9756325991216,1733.290578822859,1601.5237845059821,1500,1500,1818.7152977532387,1663.5215167006775,1810.3383395935475,1754.9922624847668,1815.159379215035
Francisco Cerundolo,2024-06-24,12452912,146,1873.8236583323926,1500,1500,1754.7668488094744,1843.1880028220583,1697.8600477752195,1500,1500,1801.0000385709773,1678.0591228122482,1819.2111248631895,1774.7275312018305,1833.5679703943756
Nicolas Jarry,2024-06-30,12477679,101,1867.7518136801089,1500,1500,1799.3728731097165,1822.5605541495029,1646.0448469567746,1500,1500,1829.3586722587074,1654.931629909202,1809.4038801880981,1674.2379822678643,1826.8559867052625
Alexander Bublik,2024-07-03,12458033,230,1867.175588675067,1500,1500,1831.1931008588115,1706.1794029057276,1796.1320259286572,1500,1500,1803.0042177036103,1594.8531648055562,1773.2927516275158,1767.1055321083693,1879.5281101651606
Felix Auger-Aliassime,2024-06-16,12428875,35,1866.334699927112,1500,1500,1746.202430577079,1808.7710381787047,1298.4587172626432,1500,1500,1686.2994302333032,1696.483104510526,1823.6696176652079,1780.9322940172967,1866.6434650204674
Matteo Arnaldi,2024-06-30,12477663,72,1863.798337688118,1500,1500,1784.2555312913414,1804.2393438384086,1396.6479601499123,1500,1500,1781.8026214109505,1670.0073977621425,1774.5550261170017,1806.162172555142,1847.5767050319264
Miomir Kecmanovic,2024-07-03,12457865,213,1844.8498662237243,1500,1500,1736.9674780044716,1762.201332256522,1707.7619481590643,1500,1500,1749.3836319589586,1654.6957948386957,1780.0588965230397,1793.893589879027,1864.9923631798497
Brandon Nakashima,2024-07-03,12458030,152,1843.0871775216215,1500,1500,1739.67355904622,1730.5074161910509,1718.6640852562125,1500,1500,1744.8644760091036,1701.122145190101,1854.9229154084965,1783.661414864939,1845.1554131624766
Milos Raonic,2024-06-19,12418607,63,1842.60964699479,1500,1500,1821.731306408277,1560.9608062218313,1686.6210235396877,1500,1500,1812.170311625417,1694.401437071622,1822.9861090828208,1713.4007364897727,1780.125684628687
Marton Fucsovics,2024-06-30,12477683,167,1841.0169728791752,1500,1500,1758.040567696214,1775.1353375039396,1728.7621704353228,1500,1500,1775.5575934299952,1668.0921522083536,1781.7005931915135,1748.081283369871,1807.9580832762108
Frances Tiafoe,2024-07-03,12458029,218,1837.3430756087266,1500,1500,1791.8061024085011,1725.8686754173523,1756.9640364341471,1500,1500,1830.3722382722688,1686.8635431967027,1798.6570187353204,1788.984252867563,1847.2421965954443
Zhizhen Zhang,2024-07-03,12457860,76,1836.9544096268244,1500,1500,1722.6948108683432,1757.9555680415037,1664.5192842493789,1500,1500,1739.599047606562,1624.9020533714734,1797.676276780852,1766.844153624471,1849.833796246653
Denis Shapovalov,2024-06-30,12477679,194,1835.5111281751613,1500,1500,1762.140888746637,1752.075961451286,1741.5286546150985,1500,1500,1786.0972096251176,1697.5671749470428,1834.1942432767594,1767.7353055907088,1861.1584648568337
Corentin Moutet,2024-06-15,12429615,120,1835.3062979092258,1500,1500,1637.4146336966198,1796.976998429586,1639.2206793136766,1500,1500,1689.7762600690578,1654.813231152864,1756.201886699101,1808.2290095948747,1844.5344757426835
Fabio Fognini,2024-07-03,12458036,135,1831.3954404049132,1500,1500,1631.292803571273,1741.7858544259411,1708.5088213148679,1500,1500,1758.1779091249223,1594.5319026652883,1773.7553095119179,1779.9401891836999,1891.079550002895
Marin Cilic,2024-02-12,12059447,133,1826.8878911026422,1500,1500,1769.4888976579623,1754.0791674547027,1733.1057098465235,1500,1500,1827.9568418212473,1721.0841726729557,1714.7252864684867,1681.9758015456748,1655.9721986247905
Pablo Carreno Busta,2024-06-23,12452381,144,1826.2275987583293,1500,1500,1822.9430039771967,1763.6902173609099,1550.160259691672,1500,1500,1852.4740147742546,1739.6234153781004,1784.6174153675668,1708.8681471838795,1731.373866917857
Roberto Bautista Agut,2024-07-03,12458035,210,1824.6217026704714,1500,1500,1742.6680788725384,1724.4609916670734,1752.2230686490184,1500,1500,1764.9739349325291,1710.4347683342285,1783.2931820467481,1794.6085187445333,1841.9753434435615
Sebastian Baez,2024-06-30,12477672,149,1824.2217321253218,1500,1500,1721.5622790957998,1849.3022091811183,1313.2414881301083,1500,1500,1779.109946048919,1656.3128987492587,1750.4068663296925,1762.415251000152,1796.7877642204005
Roger Federer,2021-06-28,188,18,1823.378771737536,1500,1500,1747.5442842496818,1720.6146980657008,1728.5500452709384,1500,1500,1775.1687247781795,1630.254591948665,1791.3607456083946,1740.7635030732379,1767.1202272861537
Flavio Cobolli,2024-06-26,12432676,62,1822.6173462898396,1500,1500,1762.8210745337756,1752.3705820468927,1632.9095311241465,1500,1500,1718.6737717498058,1611.6452923548643,1763.6003594289311,1776.9324919212722,1801.1536948126163
Thiago Monteiro,2024-06-22,12452446,127,1822.0522783463525,1500,1500,1522.550244450215,1813.8926770688533,1270.023538975241,1500,1500,1702.9852659982114,1638.9410517184153,1817.1273458051871,1712.5402412716521,1820.7160267602162
Cameron Norrie,2024-06-24,12452909,256,1821.3946121950835,1500,1500,1824.649707823063,1796.9478899379703,1717.9340628804948,1500,1500,1788.995914704396,1733.1692164510057,1785.452201555262,1733.7814998119873,1755.1939380357649
Jordan Thompson,2024-07-03,12458030,165,1820.7316394451634,1500,1500,1800.9805593766573,1403.3079357032973,1724.5475071957346,1500,1500,1783.9052562669303,1597.9725773499715,1730.2618970894623,1751.8703235003466,1800.1545806690017
Zizou Bergs,2024-06-30,12477841,52,1818.6275298035246,1500,1500,1665.330832724188,1774.771090887146,1674.4282982030907,1500,1500,1678.2564098977289,1654.7859277645596,1758.1945129281196,1769.1575576758773,1779.6795134741728
Thiago Seyboth Wild,2024-06-26,12432670,61,1815.104140773815,1500,1500,1769.0648353893405,1697.9103307943383,1618.4150745030447,1500,1500,1690.0398484335951,1646.689749953259,1775.9945423732725,1757.79101579193,1799.7560362304632
Martin Etcheverry,2024-06-24,12455245,34,1813.736773770147,1500,1500,1684.1124288668807,1786.521891847594,1514.7652805711668,1500,1500,1652.0124588261936,1667.7259778735413,1799.9302294490826,1771.508886973317,1814.292422871579
Pavel Kotov,2024-06-30,12477665,65,1812.9448895629978,1500,1500,1696.5558345879751,1758.3989781558475,1581.363689633605,1500,1500,1744.7072884900062,1632.430525561543,1823.3730827055194,1760.8669061935761,1880.4550113811488
Thanasi Kokkinakis,2024-06-14,12427036,93,1812.1193813500906,1500,1500,1737.486762415786,1718.972099516648,1676.7082024444396,1500,1500,1741.4633332915753,1603.3133076019126,1809.5266232437552,1727.1849869593734,1833.2782972711655
Jan Lennard Struff,2023-11-06,296,137,1810.3326808468291,1500,1500,1686.6293342196345,1792.829640415627,1680.825813790742,1500,1500,1770.0686669773693,1619.609476237648,1751.6149343411134,1730.9885803298282,1783.0410730148928
Juncheng Shang,2024-06-30,12477676,44,1808.9485840079717,1500,1500,1777.3991133539366,1510.0052409199934,1723.822343604958,1500,1500,1694.5283840641391,1578.2630474147472,1826.144098863019,1737.6648076286376,1845.8552418537467
Lloyd Harris,2024-06-30,12477673,120,1806.4282786784404,1500,1500,1735.698209025542,1555.7594110422092,1739.901604914995,1500,1500,1701.5748093936606,1647.6082222771458,1774.7860508787298,1741.762471115386,1850.330029375979
Fabian Marozsan,2024-06-30,12477670,51,1806.0604766330202,1500,1500,1841.4755600158041,1687.468803420772,1380.1863296858885,1500,1500,1755.8139687109904,1624.584067662615,1759.0827784654969,1771.6586798040032,1795.2628764120677
Mackenzie Mcdonald,2023-10-30,281,159,1805.0967378885243,1500,1500,1812.8107474461708,1455.1126835665714,1620.975846635073,1500,1500,1787.2376694992097,1667.6240771487603,1776.0392637559619,1778.18154744048,1787.8388752600742
Giovanni Mpetshi Perricard,2024-06-26,12464981,25,1804.8913684435877,1500,1500,1668.0563186977781,1692.1418799711203,1707.2886365501977,1500,1500,1697.5422347991612,1590.5091002166173,1827.211265322839,1701.5968113831032,1834.8754232819463
Alexandre Muller,2024-07-03,12458026,60,1802.1697311523603,1500,1500,1659.9619020607993,1738.8345555339652,1652.5560931123298,1500,1500,1684.0086746473173,1613.563441978697,1747.9475238972063,1795.0337349261786,1837.221127135818
Roberto Carballes Baena,2024-06-25,12432701,139,1801.3532848350746,1500,1500,1693.7917005150687,1723.2566141707698,1472.361937487003,1500,1500,1675.9753931607027,1548.0875061295208,1724.531238048161,1690.3973605014428,1810.7947884259775
Reilly Opelka,2022-08-01,288,97,1801.1020055375438,1500,1500,1839.448508009799,1671.4917445717465,1326.101220304264,1500,1500,1766.633856562903,1609.6221529078155,1815.3487448499668,1641.908100766992,1711.3364284137012
Luciano Darderi,2024-06-25,12432696,37,1797.7054116156403,1500,1500,1285.3426517109065,1760.6382838738164,1553.0767150057409,1500,1500,1683.6001849910979,1621.302109517645,1770.2704341134029,1711.1280450383204,1776.655603171208
Jenson Brooksby,2023-01-16,162,73,1796.8594718279783,1500,1500,1802.3323219445008,1536.073655592213,1674.8852754973373,1500,1500,1736.7451828838366,1596.2927376386745,1732.2804231510172,1756.891625447505,1762.709739126097
Alejandro Davidovich Fokina,2024-06-17,12428999,192,1793.7917434387787,1500,1500,1800.8179728160703,1740.6019445147926,1636.8443624734955,1500,1500,1786.2065604428303,1641.906205420651,1786.1730092334858,1762.4353314232512,1781.0231416106287
Hamad Međedovic,2024-06-25,12457918,20,1791.7704754332271,1500,1500,1387.7071866368954,1774.7779059444324,1571.7174464913332,1500,1500,1674.1864825704426,1623.8344354783328,1782.75659798589,1711.4449312283607,1798.2416481058926
Dusan Lajovic,2024-06-30,12477682,176,1790.2858405037498,1500,1500,1678.731929782574,1767.8825786315435,1109.7534137633443,1500,1500,1742.8879905043068,1587.933911468934,1753.5545137511888,1755.446363305784,1774.9619804857607
Arthur Fils,2024-06-20,12418472,73,1790.1082864135253,1500,1500,1788.802387543188,1640.1331883171765,1637.9211247522123,1500,1500,1767.988122007425,1618.196388026487,1793.2293015366974,1747.2712425994405,1808.6705903651712
Alexei Popyrin,2024-06-18,12431871,138,1788.4741074696728,1500,1500,1757.0983965576393,1716.7003711731634,1625.5621183068513,1500,1500,1751.2626988387572,1606.9986159822265,1773.1715923255063,1749.71600074426,1753.2380734222895
Adrian Mannarino,2024-06-30,12477674,206,1786.2455882175452,1500,1500,1839.8970552320432,938.0087252739294,1684.9376171247955,1500,1500,1798.2357735745577,1549.8173256643477,1716.3175195251422,1742.9563251534394,1721.3545254258702
Quentin Halys,2024-07-03,12477654,65,1786.1328212074493,1500,1500,1576.0578194452557,1644.3031298817184,1770.0397292031894,1500,1500,1709.779624577441,1594.8541350234332,1834.5179498276423,1773.7756693846695,1858.509152479165
Marcos Giron,2024-06-25,12432673,188,1785.86907552,1500,1500,1759.7975938815525,1576.887453817819,1703.1724580513744,1500,1500,1750.4578844940006,1639.6149792579627,1785.3979950773032,1734.259538691476,1782.7274018297994
Tomas Martin Etcheverry,2023-10-30,285,75,1783.799878572945,1500,1500,1721.073870182375,1766.3976290392957,1391.7430824159953,1500,1500,1734.6198159726246,1609.0166169117265,1768.3959144409341,1703.572674977092,1751.0607595053011
Jakub Mensik,2024-07-01,12477839,29,1783.6071427573345,1500,1500,1809.8989212886174,1623.698345464214,1559.314199641692,1500,1500,1710.0172962978666,1510.7534735932998,1732.8015725061607,1741.1264536346903,1802.229723049158
Lorenzo Sonego,2024-07-03,12458035,218,1782.291013164508,1500,1500,1750.5714337278896,1665.3862377208195,1634.8233129789573,1500,1500,1704.3672081639604,1579.9171747878038,1796.660776531574,1714.4841095061365,1801.9086490440836
Jesper De Jong,2024-06-25,12458127,19,1782.1444789924246,1500,1500,1669.9332281289621,1746.2086219688733,1593.278160779468,1500,1500,1637.0320613792605,1621.9875771814031,1744.8879361276706,1791.64662509151,1803.3725839508616
Dominik Koepfer,2024-06-18,12418469,110,1781.5965010632813,1500,1500,1786.3879442861112,1659.694899937387,1459.0295312381181,1500,1500,1686.947543040825,1558.8288887301626,1773.9296509468322,1741.593191357119,1802.8532902654795
Otto Virtanen,2024-07-03,12458032,30,1781.2654946178693,1500,1500,1604.5705913604336,1619.349292289623,1728.3968589413385,1500,1500,1672.5061328990198,1552.2827127120154,1814.9056404046976,1790.241479676268,1862.5119059858644
James Duckworth,2024-06-26,12465337,105,1779.8330683149925,1500,1500,1641.8409848539543,1243.2892973190517,1720.7265043812888,1500,1500,1675.9924004904296,1540.861798134378,1797.5835900892896,1665.6490385299842,1801.6152273938267
Kei Nishikori,2024-05-30,12346361,51,1779.5371760143985,1500,1500,1763.7339464770293,1718.7653366718318,1483.8375650134685,1500,1500,1778.1899482279966,1544.2923259512638,1715.4394407733566,1743.8923168237768,1745.4726419124922
Aleksandar Vukic,2024-07-03,12458027,81,1777.7871653553327,1500,1500,1593.618258832928,1471.2808607659479,1705.6143633958068,1500,1500,1673.1733317955777,1533.674515959182,1797.7374539327493,1788.8025398022598,1864.8160387657063
Vit Kopriva,2024-06-26,12465149,32,1777.706663380353,1500,1500,1704.4371274393948,1559.8525785220168,1700.4668933018495,1500,1500,1647.3769602508632,1599.5771781304502,1767.3312132356514,1728.6924316456382,1819.8791538720386
W Zielinski J / Hsieh,2024-01-25,11963272,5,1777.1439929887956,1500,1500,1777.1439929887956,1500.0,1500.0,1500,1500,1644.0356904161156,1633.7234509260593,1761.853134223665,1724.9347436555277,1833.6432105317535
Gilles Simon,2022-10-31,256,58,1775.6531707296708,1500,1500,1707.1166068774003,1539.8745562846984,1263.1961029015324,1500,1500,1675.119368914435,1455.3016817924868,1731.809124990814,1770.8493023866988,1787.616081794258
Borna Gojo,2024-01-07,11954264,34,1774.2410912955781,1500,1500,1770.6758020753582,1534.1994448510366,1304.3645674587176,1500,1500,1762.3798862442352,1598.2991673802342,1806.5976133942368,1736.5473008150334,1731.4082673077994
Yoshihito Nishioka,2024-06-26,12432665,157,1772.0800262840871,1500,1500,1696.8669161203268,1666.6670926451939,1671.9128259420133,1500,1500,1713.914076771562,1600.3720429218588,1805.6530296959768,1782.0986789673661,1827.1393909954381
Mariano Navone,2024-07-01,12477737,29,1771.7032885283359,1500,1500,1388.8629814786318,1795.3141517164245,1296.0834727537922,1500,1500,1671.291295257351,1605.2992565380173,1700.6966154413649,1745.562171213104,1760.791733813794
Max Purcell,2024-07-01,12477843,77,1771.6651249875235,1500,1500,1582.8361688371253,1544.9051033066407,1698.0967357091445,1500,1500,1689.3124985054712,1479.2372994413668,1740.860253669686,1740.7570455769367,1821.366069637963
Mattia Bellucci,2024-06-26,12464989,11,1770.716602357561,1500,1500,1423.2224854759659,1682.537516941435,1692.4600427193623,1500,1500,1641.0205215828537,1566.1551572272388,1774.2146023927683,1728.2512807304918,1861.1565446615552
Emil Ruusuvuori,2024-06-25,12432675,189,1769.5284255375022,1500,1500,1821.1349032204066,1567.358431422194,1592.0855132882605,1500,1500,1744.6244263530348,1645.5260475182665,1775.9435977392347,1731.0525221383414,1752.7128358983623
Michael Mmoh,2024-04-05,12192041,51,1768.492835108941,1500,1500,1743.107110186478,1551.935969731422,1604.795241224842,1500,1500,1731.827485907223,1600.0416159598788,1783.0354224867342,1747.086288082308,1792.7639075895102
Dominic Stricker,2023-11-27,297,38,1768.4471157134947,1500,1500,1728.0032269142043,1621.8929545327217,1605.9500845929008,1500,1500,1713.7521255426227,1533.405466426377,1764.287132216775,1724.0967499421117,1756.3855526688899
Sebastian Ofner,2024-07-01,12477667,72,1767.8321864682316,1500,1500,1696.3342691857301,1733.5161140949833,1636.0982524349945,1500,1500,1681.266539397888,1553.6247516765272,1803.6939483773115,1766.6979341300769,1848.9187364886366
Radu Albot,2024-06-26,12465288,97,1766.9632418443794,1500,1500,1676.5089486845702,1625.7427753098902,1684.2724385984159,1500,1500,1629.9095227789476,1574.5770116320277,1709.2518766005537,1783.1961840082954,1801.8756041322995
J J Wolf,2023-10-30,260,87,1766.9392632676113,1500,1500,1732.9157234396746,1642.6758333736136,1591.0775366244102,1500,1500,1728.2056848455952,1565.8663521189994,1742.3121129604192,1769.6456915841918,1816.720539117081
Hamad Medjedovic,2023-11-27,290,19,1764.3965620373187,1500,1500,1732.4775148115953,1587.4755314371016,1416.4168175002844,1500,1500,1695.4840566873145,1526.4619130161182,1835.721699427006,1729.1539718714516,1817.6501175275528
Giulio Zeppieri,2024-05-30,12346321,40,1763.7359606961684,1500,1500,1703.1069509819524,1691.1168405118121,1500.0,1500,1500,1649.5225541147634,1666.649376057532,1791.9727120610612,1774.2296554920438,1791.277345849771
Yibing Wu,2023-08-28,122,29,1762.418764308268,1500,1500,1784.2545610397106,1625.8079360956406,1487.9731164250054,1500,1500,1679.8733602127359,1482.4593522008684,1723.836085239458,1741.0199186300918,1756.6708377296468
Mikael Ymer,2023-07-03,138,112,1762.39642434219,1500,1500,1681.852989415597,1634.3527999012497,1698.9361031392248,1500,1500,1723.376673697627,1600.8659390010505,1731.479871494365,1780.5437188622825,1727.2905814487087
Gregoire Barrere,2024-06-23,12455048,93,1760.2672251992212,1500,1500,1506.521714038763,1736.2108267142203,1621.0504558590883,1500,1500,1689.5863449909964,1552.9245928660478,1682.3905800426824,1749.1272209372794,1758.4162706129475
Billy Harris,2024-06-28,12432667,15,1760.1861749361178,1500,1500,1603.4407565324484,1620.20377556353,1682.8238038673412,1500,1500,1621.4113373793493,1538.924431796438,1821.8004400230768,1700.4783693370841,1833.9651009590941
Felipe Meligeni Alves,2024-06-30,12477664,30,1760.0138922554781,1500,1500,1618.1630714468572,1722.634500303172,1664.263354442647,1500,1500,1685.0067326640972,1599.3953546640341,1802.5391778766923,1644.364625337991,1753.6489102950527
Hugo Gaston,2024-06-30,12477668,93,1757.2075963178277,1500,1500,1647.439477641549,1635.746496718682,1692.193079715192,1500,1500,1639.4404575964334,1482.9578052217687,1752.1915128414823,1757.685035571765,1819.2529564821957
Cristian Garin,2024-06-30,12477676,166,1755.722929301836,1500,1500,1603.5707995865957,1685.722769868828,1750.7262309105197,1500,1500,1736.4129561139985,1615.9334977918475,1788.1464325413635,1724.3167003030621,1786.1615030643436
Alejandro Moro Canas,2024-06-26,12465145,12,1754.073427233552,1500,1500,1457.9272555348125,1687.2669610956414,1710.52934608291,1500,1500,1633.3468384663788,1604.237868796475,1725.8687479869586,1749.6255101710442,1842.9477385845325
Nuno Borges,2024-06-22,12452390,64,1752.0708920165755,1500,1500,1729.7429892151072,1724.8191336886412,1025.5127992335715,1500,1500,1653.7488469180453,1444.4905065212265,1774.2712409805265,1722.0190285969816,1756.7078479828247
Lucas Pouille,2024-06-26,12465521,49,1750.3266119698437,1500,1500,1731.3215685688365,1470.491188417814,1712.8253352284053,1500,1500,1655.6490825877472,1585.7443239318077,1754.1719300805964,1737.8538856938446,1834.4998444545877
Botic Van De Zandschulp,2024-07-03,12458031,159,1748.3389878990154,1500,1500,1740.9253303228174,1688.714517090613,1649.0423995272397,1500,1500,1708.6507656459714,1540.8144873862316,1709.2778991793125,1735.6969591925397,1727.9791275380285
Borna Coric,2024-07-03,12458029,119,1747.4850954859733,1500,1500,1759.2635034434265,1722.9872889319279,1374.2375523858548,1500,1500,1739.4114258228442,1591.7824929659475,1765.9199759138226,1745.9288171154174,1775.1930651488744
Andres Burruchaga,2024-06-26,12465416,19,1745.9897148018115,1500,1500,1443.374366953933,1718.778039392789,1641.8635525539082,1500,1500,1626.5818046214756,1500.2851412896828,1761.527859435641,1695.8364481228482,1811.882540526169
Christopher O'Connell,2024-05-09,12311910,23,1744.4938257529698,1500,1500,1783.0048963312877,1515.1542839185956,1433.3467632560687,1500,1500,1665.3248298049841,1514.9077312507866,1707.1747808433413,1651.8368951541518,1774.0735063772288
Alex Bolt,2024-06-30,12477734,31,1740.0555956633475,1500,1500,1652.8365206778337,1500.0,1681.0942364796897,1500,1500,1585.7253907990446,1601.2560193405159,1792.8138676517065,1729.3689343777246,1789.0096077118922
Gijs Brouwer,2024-06-23,12455252,37,1738.5837944914797,1500,1500,1626.9870295743856,1637.2731488532934,1633.056750842955,1500,1500,1669.752741926377,1545.4885205731393,1739.9496159733274,1684.4090934861144,1779.429586544421
Facundo Diaz Acosta,2024-04-30,12477704,35,1738.3559791977495,1500,1500,1557.1118580944883,1737.2993047321343,1444.7564703131752,1500,1500,1652.3407844645576,1585.5413102701218,1756.4229184388378,1785.6432110583062,1727.701675426537
Filip Misolic,2024-05-30,12346311,21,1737.6720057311275,1500,1500,1509.7363374216875,1739.390324545844,1500.0,1500,1500,1674.0386777319954,1530.4974829325301,1706.7670314074635,1739.2333611095703,1772.3281527228964
